|Title|Description
450|User Interface/User Experience (UI/UX) Designer|"Looking for an experienced and talented User Interface/User Experience (UI/UX) designer to design and shape unique, Human Centered Design (HCD) products and experiences. The ideal candidate will understand the differences between UI and UX design, and have a creative yet organized approach to tackling problems and creating solutions. They should have an eye for clean and artful design, possess superior UI skills and be able to translate high-level requirements into interaction flows and artifacts, and transform them into beautiful, intuitive, and functional user interfaces. The UI/UX designer will be responsible for creating and designing web elements that optimize user interaction and experience. They will work with team leadership to create wireframes, storyboards, and conceptual models for testing and building with the ultimate goal of translating any given user-experience journey into a smooth and intuitive interaction.

The candidate will:
Build wireframes and storyboards to conceptualize design
Collaborate on scenarios, end-to-end experiences, and screen designs
Collaborate with product management and engineering to define and implement innovative solutions for the product direction, visuals and experience
Conceptualize original ideas that bring simplicity and user friendliness to complex design roadblocks
Identify design problems and devise elegant solutions.
Conduct user research and evaluate user feedback
Conduct user testing of applications, software, and websites
Create and implement interaction models and user interface specifications
Create, improve and use wireframes, prototypes, style guides, user flows, and effectively communicate your interaction ideas using any of these methods.
Define visual elements, product elements, and overall design
Design and deliver wireframes, user stories, user journeys, and mockups optimized for a wide range of devices and interfaces.
Establish and promote design guidelines, best practices and standards

Mandatory Skills
1. Demonstrated ability to clearly and effectively communicate design processes, ideas, and solutions to teams and clients.
2. Demonstrated ability to work effectively in a team setting including synthesizing abstract ideas into concrete designs.
3. Demonstrated ability to work with clients to understand detailed requirements and design complete user experiences that meet client needs and vision.
4. Demonstrated ability to iterate designs and solutions efficiently and intelligently.
5. Two (2) years previous experience in UI, engineering, UX, programming, or related position

Optional Skills
1. Experience working in an agile/scrum development process.
2. Demonstrated computer skills; HTML, CSS, JavaScript, IT, and programming troubleshooting
3. Demonstrated ability to work independently and as an active member of a team
4. Demonstrated experience using wire-framing tools, storyboards and user flows.
5. Demonstrated experience in using UX design best practices to design solutions across multiple platforms (desktop, tablet, phone, etc.).
6. In-depth understanding of the latest UI/UX design and technology trends and their role in a commercial environment.
7. Demonstrated ability to multitask, prioritize, and manage time efficiently
8. Demonstrated verbal and written communication skills

IISVA092419 154759

Raytheon is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, age, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected Veteran status."
451|UX Designer|"Publicis Sapient Houston is seeking a UX Designer for our Houston, TX Energy and Commodities Practice.

Responsibilities:
Works within larger account to support the creation of compelling, insight-driven digital products
Responsible for interaction design, task flow, behavior, and navigation design
Creates deliverables such as sitemaps and wireframes
Ideates, sketches, and prototypes for desktop, tablet and mobile devices
Performs competitive reviews and experience evaluations according to established criteria and/or heuristics
Actively collaborates in cross-disciplinary idea generation and client co-creation sessions
Articulates rationale for approach in the context of both business and user needs

Requirements:
Demonstrates the information architecture and interaction design skills necessary to support client work
Highly focused on deliverables with a strong attention to detail
Stays focused, manages time effectively and meets deadlines
Highly collaborative
Actively participates in team meetings
Receptive to constructive criticism
Completes self-reviews
Capable of self-management and exhibits good communication skills

Experience
5+ years industry experience, preferably 1+ in a cross disciplinary digital agency
Strong familiarity with standard UX toolset (Sketch, InVision or equivalent)
Understanding of current UX principles and best practices
Proficient at creating UX artifacts and deliverables
Participation in generating wireframes, clickable prototypes, user flows, and site architecture
Acquainted with user research and results

***Please include resume with portfolio link***

#LI-LW"
452|UX Designer|"About Morrison:
Morrison is a full-service agency with a digital focus and over 30 years of experience. We’ve worked with companies large and small – global brands and startups – to move their businesses forward. Clients turn to us because of our broad capabilities, quality of work, and exceptional talent. Though our methods may change, our company philosophy stays the same: Do great work & be a good person. We put a lot of emphasis on maintaining a positive culture. We don’t have any prima donnas or ego-driven a-holes here. And we’d like to keep it that way.

That’s our company. Now, we’d love to see if we’re a good fit for you!

About The Job:
We are looking for a talented UX Designer to join our creative team in the Buckhead office. This designer must be able to translate creative work using knowledge and experience of customers and users that ensure the highest quality user interface, user experience for all digital assignments. If you’re the type of person who likes to generate ideas outside your discipline, that’s a plus. We have a unique ideation process that will give you a great outlet for your creativity.

Responsibilities:
Partner with the design, development and strategy team to create the most engaging and satisfying interactive experience to ensure that the user is consuming the information in the proper manner to achieve the marketing objectives.
Leverage sketches, sitemaps, user–flow diagrams, mental models, user research, website analytics and other means to create and improve the interactive experience to ensure that the user is always the fulcrum of every engagement
Organize information to create visualizations of content to achieve brands objective by sequencing and relating elements; preparing storyboards; applying principles of human-computer interaction, comprehension, learning, and aesthetics.
Develop prototypes to create an innovative look and feel to concepts; structure information filtering and retrieval; coordinate scripts and graphics with writers and designers; test prototypes; observe usability; define specifications to improve the quality and effectiveness of our creative product and accomplish brand objectives.
Provide expertise and collaborate with internal teams to train the agency staff and clients on UI/UX best practices and procedures to deliver the highest quality UI/UX to all digital assignments. Explore, advance and provide cutting-edge solutions to meet internal and external goals and objectives.
Collaborate with client-facing personnel to support existing client relationships through guidance and digital expertise to ensure expectations and creative deliverables are being met. Anticipate internal business unit and client needs, through thought leadership, issue resolution and solution innovation.
Requirements:
A creative problem solver / an idea generator
5+ years of relevant agency experience
Web User Interface Design, Object-Oriented Design (OOD), Analysis, Usability Testing, Web Programming Skills, Web Graphic Design, Understanding Browser Capabilities
Strong communication skills
Must possess a strong team orientation and excellent interpersonal skills"
453|Senior UX Designer, Digital Reading|"Bachelor's degree in design, human-computer interaction (HCI), or equivalent professional experience
At least 7 years of experience as a user experience designer, interaction designer, or equivalent.
Relevant work samples or portfolio. Samples or portfolio must illustrate solving for multi-surface UX challenges and demonstrating user-friendly scalable design solutions.

Our mission is to inspire readers by making it easy to read more and get more out of reading. In pursuit of this, our 50+ person global Design Studio provides the user research, UX, and brand design for Kindle E-readers, Kindle apps for phones & tablets, Author & Publisher tools, and book shopping experiences used by millions of readers and thousands of authors around the world. We are looking for a passionate, design-focused, and customer-obsessed Sr. UX designer to join our team.

In this role you will be responsible for creating CX that inspires customer to get more out of digital reading. As a Sr. UX Designer in this space, you will be trusted to operate with a high degree of independence and ownership. You’ll have strong UX/UI skills, coupled with VX skills that can be utilized to create engaging designs. You’ll also be responsible for inventing evolving, improving, and helping inform design strategies that can be scaled across surfaces. You are flexible and comfortable with ambiguity, and are able to adapt your approach to meet the needs of multiple stakeholders.

Background in developing design systems
Strong visual design skills to complement your UX skill
A passion for books and writing.
Deep experience in web apps and mobile first design approaches.
Ability to create lightweight prototypes to test ideas.
Excellent communication, presentation, and interpersonal skills. Great eye for visual design and layout.
A strong track record of iterative design, working closely with customers and peers and developers from inception through implementation.
Ability to work gracefully and have a bias for action in a fast-paced, sometimes ambiguous environment.
Ability to drive the design review cycle and close on design requirements independently
Fluency in best practices for mobile and tablet design, as well as strong knowledge of usability principles and techniques.

Amazon is an Equal Opportunity Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation / Age"
454|User Experience (UX) Designer|"About ActiveLAMP:
ActiveLAMP is a premiere digital firm in Southern California. We specialize in creating bleeding edge technologies for some of the world’s biggest brands. Our mission is to help clients become more successful with their digital goals. Our talented team of developers have had the opportunity to work with some incredible organizations, including Riot Games, XPRIZE Foundation, AARP, UCLA, America’s Promise Alliance, Cesar Millan, and many more!
Working for ActiveLAMP is extremely unique. We are a hybrid organization, with offices in Southern California, as well as talented individuals who are spread throughout the US. We may not all be in one central location, but we are passionate about sustaining and continually building a unique and fun culture.
Three qualities are extremely important to us when considering any individual for a position: Humility, Passion, and Excellence. If this is you, let’s connect!
Position Summary:
We are looking for a user experience designer with strong interests and capabilities in the design and development of engaging user experiences. The ideal candidate will thrive in a work environment that requires strong problem solving skills and independent self-direction, coupled with an aptitude for team collaboration and open communication. This individual excels at providing both highly analytical as well as highly creative ideas to a design engagement. The candidate will also have extensive experience in a fast-paced and innovative development environment. A thorough understanding of contemporary user-centered design methodologies is a must.
Minimum Qualifications:
Degree in interaction design, new media design or related design field.
Executing interaction design and visual design as a part of a multi-disciplinary team.
Collaborating on user experience planning with clients and project management.
Researching interaction design trends.
Researching technology trends.
Two or more years of user design experience for software, Web applications which leverage emergent technologies, consumer electronics and/or mobile devices.
Strong conceptualization ability, strong visual communication ability, drawing skills and sketchbook technique a plus.
Exceptional design skills, production value and attention to detail.
Ability to create wireframes as well as visual design comps.
Strong working knowledge of Photoshop, Illustrator, InDesign, Fireworks and associated design tools.
Experience with user interface design patterns and standard UCD methodologies.
Strong written and verbal communication skills.
Understanding of common software project management practices.
Understanding of common software development practices.
Nice to Have:
3D modeling, After Effects, rendering and animation.
Strong working knowledge of HTML, CSS, Rails, JavaScript/JQuery, ObjectiveC (iOS), C++ (Android) a plus.
Motion graphics design and production.
Video and sound editing.
A sense of humor and an attitude topped with AWESOMESAUCE is a HUGE Plus! Our core values (growth, respect, excellence, and passion) are extremely important, they define our company culture, and our team strives to live them, everyday, in everything we do.
Benefits and Perks:
All ActiveLAMP full-time employees qualify for some great benefits, including healthcare, retirement plan, paid-time off and paid holidays. We also believe in being lifelong learners, so each employee is given a budget they are able to use for conferences, education, etc. Company outings, retreats, and employee care packages are among some of the other perks you can expect as a member of the ActiveLAMP team!
Video Introduction (Optional):
Though not required, we would love to meet you sooner than later! If you are comfortable doing so, we would love to see a 2-3 minute introduction video of yourself and your interest in this position. It does not have to be a high quality production, you can use your phone or your webcam. Once you have finished the video you can upload it to YouTube (we would suggest making it unlisted and not public) or Vimeo (we would suggest making it password protected and make the password: activelamp). We know some people hate being on camera, this is why we made this optional, but it is extremely helpful to us to get to know you better if you are willing to do it!
Let's Work Together
Fill out my online form."
455|UI/UX Designer|"Description
Job Title: UI/UX Designer
Location: Woodlawn, MD
Duration: Contract with strong potential for perm

Summary:
The User Interface (UI) /User Experience (UX) Designer supporting a Redesign that will be responsible for the user interface design of our customer-facing applications and websites. Will have business knowledge that provides the ability to translate business objectives and requirements into a cohesive and usable end product.

**This position is not a Web Designer or Web Developer. Candidate must have hands-on experience with Axure, Balsamiq, and/or Sketch and be willing to be onsite in order to be considered.**

Responsibilities:
Responsible for a full lifecycle of Responsive design, including: content-first design, logic flows, storyboards, personas, wireframes, low fidelity mock-ups, sitemaps, high fidelity prototypes, and UI specifications, to provide end-to-end dynamic, database driven design flows
Construct page design using prototyping tools such as Axure, Balsamiq and/or Sketch.
Working in an Agile Software Development environment, team with product owners, business analysts, and product development to clarify and define business requirements as they apply to the UI.
Craft UX engagements, particularly in a graphical user interface (GUI) environment, that exceed customer expectations by partnering with key product stakeholders to understand and support product business goals, advocating human-centered design (HCD) industry best practices
Analyze available usage metrics for trends, patterns, issues, and opportunities for UX optimization

Requirements:
Bachelor’s degree in Computer Science, Information Systems, or Computer Engineering, or other related field or 6 years of equivalent experience
6 years of experience User Experience (UX) and User Interface (UI) Design for dynamic, database or bootstrap driven web sites and Content Management Systems
Hands-on experience with Axure, Balsamiq, and/or Sketch
Thorough knowledge of human-centered design (HCD) patterns and best practices
Experience with tools like Jenkins, GitHub, Jira, Confluence and SharePoint
Experience incorporating reliable unit and end-to-end testing to UI frameworks
Experience in web design and front-end development using HTML, XHTML, CSS, Java Scripts and jQuery
Demonstrated experience troubleshooting and possess expert debugging skills with UI related issues
Working knowledge of Government regulations, including Section 508 compliance and accessibility
Experience with developing themes and skins
US citizen or a Green Card holder

Preferred:
Health Care Industry or Centers for Medicare and Medicaid Services (CMS) experience (3-5 yrs. preferred)
Prior experience with SAFe Agile Process for Government (A4G)
Experience developing standards-compliant front-end code for websites, web applications, and mobile solutions using HTML, CSS and JavaScript driven framework, such as Angular or React"
456|Sr UX Designer|"The Sr UX Designer partners with Product Management, Engineering, and Merchandising to identify and understand opportunities. This position collaborates with Copywriters, Web Developers, Research, and Engineering when opportunities turn into projects to produce elegant and prototyped solutions that meet customer and business expectations.

JOB DUTIES/RESPONSIBILITIES:
Collaborates with Product Management, other User Experience (UX) disciplines, and Engineering in the creation of creative briefs and/or product requirements documentation and design solutions
Leads reviews of web and/or mobile design to ensure requirements are met and user interface standards are followed
Generates time estimates for the completion of User Experience tasks and deliverables
Effectively articulates the key design principles of the design solution to the immediate team and upper management
Builds and maintains constructive partnerships throughout the Online Business Unit and other Business Units
Translates business and technical requirements for new applications into rich engaging customer experiences
Conducts research (varies by needs) to inform or refine designs. This includes determining research goals, creating a test plan and facilitator script, recruiting users, executing the study protocol (e.g. lab test, remote test, survey), and analyzing the results. Ability to collaborate with cross-functional teams of many different discipline
Keeps abreast of new design patterns and trends. Leads the evolution of standards
Mentors UX Designer and UX Architect
Conceptualizes user experiences using sketching, story boarding, information modeling and other methods
Creates site maps, page flows, interaction models, wireframe specifications and prototypes to be used by the development team to build the application

JOB REQUIREMENTS:
BS or BA degree in HCI, Human Factors, Industrial Design required or equivalent professional work related experience.
5-10 years of related experience
Ability to deliver high quality work consistently and on time within an agile environment.
Attention to detail is a must, while also considering the big picture
Excellent problem-solving skills and a passion for challenges.
Passionate about making great products and exceptional user experiences
Pixel perfect design skills
Experience working with development teams
Excellent communication skills in person, written and presentation
Self-motivated with positive attitude
Comprehensive understanding of user-centered design concepts and user research techniques
Portfolio that displays an understanding of user-centered design (online portfolio preferred)
Familiarity in the capabilities of HTML, DHTML, CSS, JavaScript and AJAX-based applications
Must have proficiency in industry standard user interface design software such as Axure, Sketch, Adobe Photoshop and Illustrator. Nice to have: PowerPoint and Acrobat

PREFERRED SKILLS:
5+ years related professional experience.
1+ years’ experience in retail merchandising/marketing, advertising, product development, e-commerce or related field"
457|Senior UX Designer|"Are you passionate about product design? Do you know how to assess the needs and goals of business users working in complex IT environments? Do you enjoy tackling hard problems and working through every step of the product development process? If so, then ExtraHop is the place for you.
The UX design team at ExtraHop works alongside product management and engineering in building a cutting-edge cyber security product for IT teams at Fortune 2000 companies. As a designer on our team, you will design interfaces that deliver actionable insights, informative data visualizations, and powerful investigative functionality to cybersecurity and IT professionals. You will be able to communicate design solutions effectively through rapid prototyping, design research, and the application of usability principles.
Duties & Responsibilities
Design workflows, interactions, and experiences for a modern web application
Meet with customers and stakeholders to gather requirements and feedback
Collaborate with product and design team to launch new features and evolve existing ones based on an understanding of user needs, business objectives, and technical constraints
Drive feature designs through all stages of the product development lifecycle
Communicate solutions using diagrams, wireframes, task flows, prototypes, mockups, or other deliverables.
Test ideas and rapidly incorporate user and team feedback
Cleary and thoughtfully articulate design decisions and advocate for users
Work with developers to ensure smooth handoff and implementation of designs through close collaboration and creation of UI specifications
Maintain and improve design library, style guide, and other design assets
Improve usability and accessibility of the UI
A successful candidate will have:
2+ years of professional experience as a UX designer, product designer, interaction designer, or similar role
Bachelor’s degree or equivalent experience in a relevant field

ABOUT EXTRAHOP
ExtraHop is an enterprise cyber analytics and performance monitoring company helping the world’s leading organizations understand and secure their entire environment from core to edge to cloud. Our breakthrough approach to analytics and machine learning helps our customers investigate threats, ensure the delivery of critical applications, and secure their investment in the cloud, resulting in 95% faster threat detection and reducing unplanned downtime by 86% while providing the best possible customer experience.
ExtraHop is recognized by leading organizations for both its innovation in the market and its commitment to building a world-class team. We’ve been named toWealthfront’s Career-Launching Companies list for the last four years, and JMP Securities put ExtraHop on its2018 Super 70 List as one of the most strategically positioned private companies in the cybersecurity industry. Credit Suisse recognized ExtraHop as a member of its inauguralDisruptive Technology Recognition Program, and SC Media named ExtraHop a2019 Industry Innovator for enterprise network traffic analysis.
With well over $100 million in bookings in 2018, and 10x growth in security, the opportunity with ExtraHop has never been greater. Are you ready to rise above the noise? #LI-SF1"
458|Contractor UX Designer|"UX Designer

Philadelphia, PA or Malvern, PA

Cadient, a Cognizant Digital Business

https://www.cognizant.com/cognizant-digital-business/interactive-services

We are seeking a thorough, empathetic, creative and experienced UX
professional with a strong background in visual and interaction design, as well
as hands-on experience with other UX disciplines, such as user research and
information architecture.

The UX Designer will have an in-depth knowledge of UX best
practices and experience with interaction design, visual design, and design
systems with cross-functional responsibilities of IA and research. In this
position, you’ll translate customer and business needs into actionable and
strong designs that will deliver an exceptional product to our customers.

We work in a fast-paced
environment, where you’ll have to keep up with rapidly evolving technologies,
standards and research methods . The
ideal candidate will be driven by the desire to be a user advocate, be
passionate about creating products that are intuitive and enjoy the ability to
use their strengths in multiple disciplines.

Our culture is defined by outgoing,
collaborative innovators who truly enjoy the people they work with and the
projects they bring to life. Together we create experiences, empower
communities, and deliver results for clients across industries. In our search for
people who love what they do, we consistently choose those who opt for
community over ego and who know a great career opportunity when they see one.
Come join us.

What you'll

do:
·
Collaborate on user experience planning with
Experience Directors, UI Designers, Strategists, and Architects to create
functional, emotive and accessible digital experiencess

·
Design architecture and interaction flow of
applications and experiences

Develop
sitemaps, conceptual diagrams, wireframes, personas, and journey maps

·
Collaborate across disciplines to translate business requests,
usability test results and field research findings into intuitive designs

·
Create user-centered designs considering market
segment analysis, customer feedback, site metrics and usability findings

Contribute
to brand experience, visual communication and business initiatives
Collaborate
with developers to find the most effective, expedient and efficient way to
implement solutions
Work
in an agile environment and juggle multiple meetings and projects
Promote
the importance of user-centered decisions and influence stakeholders – be
an advocate for user experience actions
Present
work in a clear and compelling manner to stakeholders (be able to explain
design recommendations by citing best practices, testing data or business
requirements)

What you'll

bring:
Degree in design or equivalent related field experience

·
7+ years of experience as a user
experience designer, interaction designer, product designer, or similar role
·
3+ years of experience working
closely with developers from inception through implementation in an agile
environment
·
Passion for producing high-quality and engaging
interactions
·
Strong skills in modern design and prototyping tools
(InVision, XD, Axure, Sketch, Zeplin, Flinto, Adobe CC)
·
Experience rapidly iterating
designs to conduct user testing and to deliver to development teams
·
Proven ability to collaborate
effectively across disciplines, product lines and roles
·
Experience designing web and mobile applications
·
Experience with agile development approaches
·
Experience with design thinking methodology and
tactics are a plus
·
Understand responsive, adaptive and accessible designs
Working knowledge of iOS and Android material design

·
Excellent communication,
presentation, and interpersonal skills
·
Project management skills to set
milestones and deliver on time

Why
work with us?
Our
strength is built on our ability to work together. Our diverse backgrounds
offer different perspectives and new ways of thinking. It encourages lively
discussions, inspires thought leadership, and helps us build better solutions
for our clients. We want someone who thrives in this setting and is inspired to
craft meaningful solutions through true collaboration.
We
offer an opportunity to do phenomenal work and a culture that welcomes your
ideas and your ambitious spark. We value work-life balance and, like you,
community matters to us. There is no better time to join the team.
If
you’re comfortable with ambiguity, excited by change, and excel through
autonomy, we’d love to hear from you.
It
takes a lot to succeed in today’s fast-paced market, and Cognizant Digital
Business has become a leader in the industry. We love big ideas and even bigger
ambitions. We stand out because we put human experiences at the core.
We
help clients engage customers by envisioning and building innovative products
and services. But we don’t stop there. We develop go-to-market strategies and
invent entirely new business models, ensuring that every company we work with
walks away with both inspiration and a plan. a
Everything
we do at Cognizant Interactive we do with passion—for our clients, our communities,
and our organization. It’s the defining attribute that we look for in our
people.
Cognizant
Interactive: The digital economy relies on desirable human
experiences. To craft world-class experiences that consumers want, Cognizant
Interactive uses design, content, ecommerce, and platform-based strategies
rooted in a deep understanding of human needs. We work with CMOs and CIOs to
envision a future defined by consumer engagement; then, we equip these leaders
with interactive marketing models that are agile and scaled for growth.
Cognizant Interactive is a digital boutique agency with global scale—truly the
best of both worlds. With empowering human experience driving the digital
economy, it will not take long for the world that consumers desire to take form.

Employee Status : Contractor
Shift : Day Job
Travel : No
Job Posting : Jan 07 2020

About Cognizant Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 193 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @USJobsCognizant.

Cognizant is recognized as a Military Friendly Employer and is a coalition member of the Veteran Jobs Mission. Our Cognizant Veterans Network assists Veterans in building and growing a career at Cognizant that allows them to leverage the leadership, loyalty, integrity, and commitment to excellence instilled in them through participation in military service.
Cognizant is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to sex, gender, identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law.
If you have a disability that requires a reasonable accommodation to search for a job opening or submit an application, please email CareersNA2@cognizant.com with your request and contact information."
459|UX Designer|"Gather is the platform transforming the way events are booked, planned, managed and executed.
We’re at the forefront of bridging technology and hospitality to help venues and guests gather and connect. Our cloud-based software and first-of-its-kind marketplace help great venues to be discovered, booked, and experienced by people looking to have extraordinary events.
All the while, our technology adapts to the needs of each event: making life easier for planners and their guests while fueling the growth of thousands of venues - from your neighborhood spot to national brands.
Job Description:
We’re looking for a UX Designer to join the growing UX team at Gather. As a UX Designer you will be involved in every aspect of the product development process, from brainstorming, user research/testing, and wireframing, to crafting final UI.
You'll work with a small team of UX designers, collaborate with product managers and product owners, and utilize your full range of product design, interaction design, and visual design skills to define and craft the experience of Gather.
What you’ll do:
Participate and/or lead user research efforts within the product team including usability studies, remote moderated tests, user interviews, etc.
Create wireframes, storyboards, user flows, and other UX artifacts/deliverables as needed
Build clickable prototypes to help communicate UX concepts and for user testing
Build UI elements with a component-based approach that contributes to the Gather design system
Execute visual designs based on UX process and hand-off to engineering teams
Contribute to, grow, and promote use of the Gather design system
Requirements:
BA/BS degree in graphic design, design communication, human-computer interaction, or a related field or equivalent combination of education and experience
2+ years of experience in UX design
Familiarity or experience with end-to-end (hybrid UX/UI or UX generalist) UX design
Expertise in standard UX design tools such as Sketch, InVision, Zeplin, and Abstract
Experience translating concepts into testable prototypes using Axure (or similar)
Ability to deliver designs that achieve business results
Understanding of current UX design strategies, interaction patterns, and trends across web and mobile platforms
Familiarity with creating, iterating, and maintaining design systems
The perks:
Competitive salary.
Health, vision, and dental benefits - employee 100% covered by the company
Unlimited PTO
401(k) with company match
Professional Development budget for conferences, books and more
Brand-new office in Midtown, across from the Fox Theatre
2 full kegs...of iced coffee
Catered lunch 3x per week
Monthly team events at our clients' venues
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
460|Senior User Experience (UX) Designer|"This position will have a leadership role in brainstorming, conceptualizing and producing user interfaces with branded experiences through the design and development phases for our clients. Expertise in user experience architecture, design and usability will be exercised to deliver compelling customer experiences and advocate for the user and the experiences we are creating for them. This position will work directly with clients and will act as a leader for user experience staff members by mentoring and helping them develop and evolve their skills.
Responsibilities
Serve as user experience lead for digital design projects focusing on user-centered design principles
Develop and execute the blueprints for a user’s experience (UI designs, wireframes, user interface standards, interaction models and navigation styles)
Build storyboards to conceptualize user flows and interactions and convey how these meet the needs of the business, brand and user
Ensure designs adhere to brand, usability and accessibility standards of our clients
Identify and document features and behaviors
Exercise your expertise in user experience architecture, design and usability to deliver compelling customer experiences and inspire team members to perform with the user experience in mind
Critique in-progress design work, evaluating the priority and effectivity of solutions
Employ design thinking and questioning techniques to develop strategies and execution plans where pathways are not always obvious
Create prototypes to show and demonstrate interactions
Demand and deliver high-quality experiences that address our clients’ business needs and their audiences
Produce and manage design assets for use by the development team
Develop and lead the junior user experience designers
Actively communicate and take personal responsibility for collaborating with project teams and other departments to ensure clear understanding of the user experience roadmap and interface requirements
Initiate research and idea generation on an ongoing basis in solving our clients’ business needs
Requirements
Minimum of five years of experience in designing experiences for websites, web applications or mobile applications
Experience in leading user experience designers and helping them develop necessary skills
Strong foundation in user-centric design patterns, accessibility and usability standards
Knowledge of the software development life cycle
Proficiency in Sketch, InVision, Zeplin or similar
Strong foundation in website concepts regarding HTML, XML, CMS and other dynamic website technologies
Understand how component-based experiences are created using molecular design principles
Meticulous attention to detail and exceptional organizational skills
Strong passion for desktop, mobile and multiuse design patterns
Effective time management skills with the ability to multitask
Strong communication and presentation skills
ABOUT HLK

HLK is a creative and technology agency focused on understanding and changing audience behavior through deeply integrated brand experiences. We bring clarity of context and creative resolution capable of changing behavior and shaping belief in brands. Active clients include Ameren, Bayer, Biogen, Build-A-Bear, Marriott, Pratt & Whitney and Schnucks.

There are many benefits to working at HLK including the following:
A casual, collaborative work environment
Free, secure parking
Paid time off and holidays upon hire
Medical insurance
Dental insurance
Vision insurance
401(k) plan with a company match
The option to bring your dog to work with you every day"
461|UX Designer|"POSITION SUMMARY
The primary objective of this position is to ensure the highest levels of customer satisfaction by optimizing the usability of Bass Pro Shop’s digital ecosystem including basspro.com, as well as our mobile and social efforts. This will be accomplished through a wide range of tasks including user research, analytics, and user-centered design methodologies to drive design decision that have a direct impact on the user experience. The User Experience Designer has responsibilities to lead and perform these tasks at a high level of quality through collaboration with stakeholder, external teams and other project team members. The ideal candidate will be proficient and experienced at performing various forms of user testing, designing user interfaces, detailing design documentation and strong collaboration skills with cross functional teams.
ESSENTIAL FUNCTIONS:
Develop scenarios, task flows, wireframes, and mockups to effectively conceptualize and communicate detailed interaction behaviors and high-level design strategies for all devices. 30%
Manage a dynamic workload to balance priorities with deadlines to effectively meet project needs. 5%
Develop and maintain detailed user interface specifications and documentation across enterprise business units including CLUB, Digital, Retail. 30%
Develop and maintain user experience design standards, personas, scenarios and user testing protocols . 10%
Provides input on user centered design processes and implementation of processes. 10%
Monitors user experience changes across competitors and other leaders in digital commerce to ensure we maintain an innovative user experience which keeps pace with customer expectations across enterprise business units such as CLUB, Digital and Retail. 15%
ALL OTHER DUTIES AS ASSIGNED
EXPERIENCE/QUALIFICATIONS:
Minimum Degree Required : Bachelor’s Degree or related design work experience required. Design related degree preferred.
Experience : 0 – 2 YEARS
KNOWLEDGE, SKILLS AND ABILITY:
Proficient at using graphic design tools such as Photoshop
Experience designing user interfaces for mobile and tablet devices a plus
Experience using design and prototyping tools such as Sketch or Axure
Working knowledge of web design including HTML and CSS
Able to provide samples of work demonstrating experience applying user-centered design principles
Function effectively as an integral part of a dynamic cross-functional team
Strong interpersonal skills and the ability to communicate in a courteous and professional manner
TRAVEL REQUIREMENTS:
10% Regional and National as needed
Bass Pro Shops is an equal opportunity employer. Hiring decisions are administered without regard to race, color, creed, religion, sex, age, national origin, ancestry, citizenship status, disability, veteran status, genetic information or any other basis protected by applicable federal, state or local law.
Bass Pro Shops"
