|Title|Description
342|Windows 2012/2016 System Administrator|"Position Title: Windows 2012/2016 Systems Administrator
Join us and work with a team of top-notch professionals , take advantage of growth opportunities worldwide and enjoy cash rewards for obtaining and maintaining industry certifications.
Thrive in a workplace that values the safety, positive mental health, and sense of belonging of all employees
Grow with the ability to move into new opportunities, supporting new missions in the United States and around the globe
Enjoy a Culture of Caring – where you, your family and your community matter
Job Description
Join our growing team onsite supporting US Special Operations Forces (SOF) to provide support for our mobility team for thousands of users around the world. You will be responsible for the administrative support for Windows 2012 and 2016 servers within the data center. The servers will have the BlackBerry UEM platform installed onto them that could require administrative help as well.
Typical Duties:
Installing operating system software, patches and upgrades
Analyzing, troubleshooting and resolving system hardware, software and networking issues
Configuring, optimizing, fine-tuning and monitoring operating system software and hardware
Performing system backups and recovery
Conducting server builds
Provides systems Administrator support to systems hosting complex operational databases, software configuration control, and system interfaces for computer systems
Maintains file servers, network access; documents, analyzes and troubleshoots systems anomalies to ensure optimum equipment performance
Benefits of this Position:
Professional Development Assistance – covering the cost of obtaining Professional & Technical Certifications
Professional Memberships – keeping our workforce connected to new ideas and best practices from across the industry
Educational Reimbursement – toward degree programs and individual coursework

Qualifications
Qualifications:
Required Clearance: TS/SCI
Required Education: N/A
Required Experience: 4+ years of IT experience
Preferred Experience: Must have recent and strong hands on experience with either Windows 2012 or 2016 servers.
Required Certification:
DOD 8570 IAT Level II or higher and one of the following:
Preferred Certifications:
Current Microsoft Certified Solutions Associate (MCSA) OR VMware Certified Associate (VCA)\

Essential Functions
Work Environment
Work will be performed inside a large facility. An inside environment may be a cubicle (considerations: close quarters, low to moderate noise, bright or dim lighting).
Work assignments vary based on client requirements.
Physical Requirements
Sitting at desk. Phone use and PC or laptop. Filing required. May require lifting and carrying boxes of supplies or files up to 25 lbs. Extended periods of sitting while on PC/laptop or phone.
Climbing, working at heights and in small confined spaces such as under raised floors, inside closets and server racks. Must be able to sit, stoop, kneel or crouch for long periods of time. Work in noisy areas with hotter and colder temperature than standard office environmental conditions. Lift and transport equipment up to 50 pounds.
Equipment and Machines
General office equipment, which includes: telephone, fax machine, copier, PC/laptop, and other miscellaneous office equipment. Servers, switches, routers and another computer equipment that supports the network environment.
Attendance
Regular attendance in accordance with established work schedule is mandatory.
You may be asked to continue performance in support of a war, contingency, or exercise
You may be asked to continue performance during inclement weather or other conditions when others are not permitted to work
Travel
Continental and Oversees travel may be required. It is important to maintain a current passport.
Other Essential Functions
Employment is contingent upon obtaining all required certifications within the timeframe specified in a waiver by the government (if applicable) and maintaining required certifications through the duration of the contract. Failure to obtain/maintain required certifications will result in disqualification for this position and could result in termination.
Candidate must exhibit a professional behavior that promotes teamwork, fosters cooperation, and enhances productivity in the workplace. Must be well organized with the ability to coordinate, prioritize and execute multiple tasks simultaneously in a high-pressure environment. Ability to communicate verbally and in writing to work effectively with a variety of government, military and contractor personnel at all levels.
Candidate must be able to interface effectively with individuals at all levels of the organization.
Grooming and dress usually business casual, but dependent on client’s standards. Must not pose a safety hazard to employees working in the same general area.
The position for which you are applying for requires a US government security clearance. This is to advise you, that should you be extended an offer, if you possess a dual citizenship (i.e., citizen of the US and another country), to be granted a clearance you will be required to relinquish your citizenship in the foreign country.
#I2S
#SITEC

Jacobs is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status or other characteristics protected by law. Jacobs is a background screening, drug-free workplace."
343|System Administrator III|"Position Summary
This position is responsible to provide horizontal and vertical integration of IT systems and services, with a focus on Networking. Collaborate and provide feedback to the IT Manager and all other administrators during project timelines. Assist staff with technical support of computers, applications, networking, and related technology including installation and testing of computer systems and peripherals within established guidelines. Will assist with training, research and implementation of new technologies to meet the growing needs of the company. Good communication skills and a desire to work around others is essential. Motivation and an eagerness to learn is important.
Steffes Core Values
Trust: We promote growth and long-term success by making wise decisions with trust as an essential component.
Respect: We unleash creative talents of our diverse workforce by treating each other the way we would like to be treated.
Teamwork: We believe people achieve much more by working together.
Integrity: We follow through and keep our word while being open, honest, ethical, and fair.
Safety: We view our co-workers as family members of our business and strive to ensure safety for all.
Humility: We recognize and appreciate strengths and contributions beyond one’s self. We are modest, genuine, and authentic.
Key Responsibilities
1. Monitor desktop and associated network system performance.
2. Performs network troubleshooting to isolate and diagnose common network problems.
3. Upgrades network hardware and software components as required.
4. Plan, document, and manage the phone system and its usage.
5. Provides users with network technical support.
6. Responds to the needs and questions of users concerning their access of resources on the network.
7. Perform on-site analysis, diagnosis, and resolution of complex technology problems for end-users, and recommend and implement corrective solutions; including off-site repair for remote users as needed.
8. Assist with maintaining local copiers, printers, and peripherals
9. Assist with the Installation, configuration, testing, maintenance, monitoring, and troubleshooting of end-user workstations and related hardware and software to deliver required desktop service levels.
10. Assess the need for and implement performance upgrades to PCs, including the installation of hard disks, hard drives, RAM, etc.
11. Collaborate with other IT administrators and IT Manager to ensure efficient operation of the company’s computing environment.
12. Receive and respond to incoming helpdesk calls and tickets, and/or e-mails.
13. Develop and maintain all network documentation and procedures.
14. If necessary, work with third-party support and PC equipment vendors to provide adequate solutions.
15. Conduct research on a variety of products in support of PC procurement and development efforts. Evaluate and recommend products for purchase.
16. Assist in developing long-term strategies and capacity planning for meeting future technology needs, including hardware, software and services.
17. Respond promptly to system outages, service issues, and user requests for technical assistance.
18. Where required, resolve security issues and document promptly and accurately.
19. Complete projects on time and meet all requirements
20. Assist in the creation and updating of infrastructure documentation.
21. Maintain a positive work atmosphere by acting and communicating in collaborative manner with customers, suppliers, co-workers, and management.
22. Helps company meet its Strategic, Quality and Safety objectives.
23. Other duties may be assigned.
Core Expectations
Customer Service - Demonstrate excellent customer service and display a positive attitude and behavior consistent with the Steffes Code of Conduct and Core Values.
Quality - Actively support and participate in Quality Improvement.
Take immediate action in unsafe situations.
Adhere to all safety standards; thus, promoting safe practices to ensure a safe environment.
Conduct - Demonstrate and support the Steffes Code of Conduct.
Policies and Procedures - Demonstrate and support Steffes Policies and Procedures by:
Using tact, sound judgement, and maintaining a professional attitude in communication and relationships with others.
Striving to deliver the best quality in daily work.
Promoting a positive image of Steffes and its products.
Being timely and punctual in attendance and following all policies and procedures.
Job Requirements/Qualifications
Bachelor’s Degree in Information Technology Support, Computer Science or related field
2 years equivalent IT work experience.
Excellent technical knowledge of PC and desktop hardware and PC internal components.
Hands-on hardware, Windows 10, and MS Office troubleshooting experience.
Ability to conduct research into PC issues and products as required.
Effective interpersonal skills and relationship-building skills.
Strong written and oral communication skills.
Ability to present ideas in user-friendly language.
Communication skills (Develop written communication requiring grammar skills; interact with customers on an explanatory basis; interact with groups of people, co-workers, subordinates; use of telephones, 2-way radios, public address system; and oral communication)
Basic and advanced math skills
Reading skills (Basic instructional and technical information)
Demonstrates attention to detail
Spelling
-OR-
An acceptable combination of education and experience
Physical Demands of Position
This position requires walking, sitting or standing to a significant degree.
Must have the ability to lift 50 pounds from floor to waist, carry 50 pounds, and push and/or pull up to 20 pounds.
Must have the ability to climb ladders and/or stairs.
Stooping, crouching, kneeling and bending.
Handling, feeling, and gripping would be required for some activities.
This role may be subject to internal and external environmental conditions."
344|Linux System Administrator|"Company Overview:
General Dynamics Mission Systems (GDMS) engineers a diverse portfolio of high technology solutions, products and services that enable customers to successfully execute missions across all domains of operation. With a global team of 13,000+ top professionals, we partner with the best in industry to expand the bounds of innovation in the defense and scientific arenas. Given the nature of our work and who we are, we value trust, honesty, alignment and transparency. We offer highly competitive benefits and pride ourselves in being a great place to work with a shared sense of purpose. You will also enjoy a flexible work environment where contributions are recognized and rewarded. If who we are and what we do resonates with you, we invite you to join our high performance team!

General Dynamics is an Equal Opportunity/Affirmative Action Employer that is committed to hiring a diverse and talented workforce. EOE/Disability/Veteran"
345|5877- Cloud System Administrator|"Location:
San Diego, CA
Position Type: Full-Time
Citizen Requirement: NA
Other Requirements: No Security Clearance Required
Job Description:
The Cloud System Administrator will be involved in the following areas on a regular basis:
Azure Cloud resource setup and configuration
New virtual machine creation and configuration
New virtual machine creation / configuration automation
Work with ITO architects and engineers on networking and firewall related configuration
Grant IPTS resource access to appropriate Azure resources
IPTS Azure Environment Documentation
Document everything related to IPTS Azure environment installation and setup
Maintenance
IPTS Azure environment management, monitoring, and support
Perform daily system monitoring, verifying the integrity and availability of all hardware, server resources, systems and key processes, reviewing system and application logs, and verifying completion of scheduled jobs such as backups.
Perform regular security monitoring to identify any possible intrusions.
Perform backup and file archival required by the ITO governance.
Adhere to security governance by following user access request and maintenance processes.
Updates in house tools to manage software and hardware inventory.
Repair and recover from hardware or software failures. Coordinate and communicate with impacted constituencies.
Upgrade administrative tools and utilities. Configure / add new services as necessary.
Perform periodic performance reporting to support capacity planning.
Perform ongoing performance tuning, hardware upgrades, and resource optimization as required during UAT and Production. Configure CPU, memory, and disk partitions as required.
Monitor billing and generate reporting.
Cloud Systems Administrator position requirements include but is not limited to:
B.S. degree in Computer Science or equivalent
Proficient with MS Server 2012-2016, SQL Server
Proficient in Microsoft Azure Commercial and Government Cloud with minimum experience of 3 years.
Experience working with SQL Server Database, SSIS, and SSAS
Expert Level: IIS 8.x, .Net 4.5, HTML, XML, and Web Administration
Experience with Azure DevOps or VSTS
Experience with supporting application and database servers
Microsoft Azure certification preferred
Supplemental AWS experience is also preferred
Skills: Azure DevOps or VSTS;
Experience working with SQL Server Database, SSIS, and SSAS;
Expert Level: IIS 8.x, .Net 4.5, HTML, XML, and Web Administration"
346|System Administrator (Level I)|"Our System Administrators are known for their unrivaled levels of customer service and expert technical knowledge. As a Systems Administrator you will be responsible for taking calls from our customers to assist them in managing their technical incidents and service requests.

Responsibilities:
Communicate with our customers and provide meaningful interactions to deliver resolution backed up with an unrivaled level of customer service and expert technical knowledge.
Work on customer incidents and service requests using a global ticketing system
Develop skills to enable you to perform server-based administration in a large multi-domain environment and in interested in server technologies, either Microsoft or Linux.
In addition to the typical system administration duties you will be expected to develop the skills required to troubleshoot incidents and providing root cause analysis.
Work with our 3rd party vendors.
Document and share knowledge with others to build a stronger team
Assist in managing our usage policies and work with customers and internal teams to find a resolution to their issues.
Exercise judgment using procedures and practices to determine appropriate course of action.
Can do attitude, anything is possible
Excellent verbal communication skills
Self-motivated and drive to develop yourself

Work Experience:
Associates degree or greater
Experience in a Customer facing role preferable
Good IT knowledge

Benefits and Perks:
Competitive Vacation Policy
Birthdays are off (we call it “Duvet Days”)
Health Club Discounts & Quarterly Reimbursements
Education Reimbursements
Paid Benefits
Community Days"
347|Senior System Administrator|"As the Systems Administrator you will support systems engineering, software development, integration, test and deployment activities for a complex software system deployed to the cloud environment.
Responsibilities
Provide support for implementation, troubleshooting and maintenance of complex software systems
Manage IT system infrastructure and any processes related to these systems
Provide support to IT systems to include day-to-day operations, monitoring and problem resolution for all of the client/server/storage/network devices, etc.
Install and configure operating systems, networks and software in the cloud environment.
Troubleshoots the operation of these components and resolves existing or potential issues to ensure optimum operation of the environment
Coordinates and ensures security compliance of the integration and test infrastructure using DoD security analysis techniques including the Information Assurance Vulnerability Management process and applying appropriate Security Technical Implementation Guides for relevant components
Conducts performance analysis and technology maturity assessments of emerging technologies through application review and load testing
Understand and provide insight on system and application performance through the analysis of recorded system utilization and network traffic during test events
Interact and support the Agile development teams developing new features for deployment
Qualifications
Active Clearance with Polygraph is required
Bachelor’s degree or higher in Computer Science, Engineering, Information Technology, or a related technical field, 5 years’ additional experience may be substituted for a degree
Minimum of 15 years prior relevant technical experience
Experience with RedHat / Linux / VMWare / Docker
Experience with OS hardening
Works effectively both as a team member and independently
Demonstrated ability to effectively communicate by phone, email, and in person
Experience with creating technical documentation
Proven technical troubleshooting and problem solving skills
Familiarity with AWS, Amazon S3
Familiarity with the the customer’s Cloud infrastructure
Familiarity with Cloud technologies such as ElasticSearch, Accumulo, CLOUDBASE, etc.
Additional Preferred Skills
Experience with maintaining, troubleshooting and performing performance analysis and tuning of operating systems
Experience with Agile development methodologies (Scrum, Kanban, etc.)
Scripting and/or Java development experience
Working knowledge of AWS
Working knowledge of and ability to understand the the customer’s Cloud infrastructure
Working knowledge and demonstrate the use of installation and configuration of Cloud technologies such as ElasticSearch, HADOOP, Accumulo, CLOUDBASE, noSQL, etc."
348|System Administrator II- VMWare Operations|"Who we are...
COCC delivers complete enterprise processing solutions to financial institutions throughout the northeastern United States. Listed among American Banker's FinTech 100 and the Inc. 5,000 fastest growing companies in the nation, COCC inspires the industry with innovation and top quality support. Designated as a Top Workplace in Connecticut, COCC recognizes employees as the core of our success! COCC offers a progressive training program to support employees in personal and professional development.

What we need…
We are currently seeking to hire a System Administrator II to join the Desktop Engineering Group (iWorkstation). This person will be responsible for Windows Desktop Administration, Break/Fix troubleshooting of client reported issues and VMware Horizon View Setup/Troubleshooting of Client Infrastructure.

What’s in it for you…
All of the benefits you’d expect from an award winning employer plus:
A robust employee training and development program
Generous PTO offering as well as competitive pay and benefits
On-site fitness center
Tuition Reimbursement
One on one career coaching
Financial planning assistance with certified professionals
Fun employee events such as company outings, trivia, sports leagues, wellness events
Peer recognition programs
What you’ll do…
Work in a high paced environment and manage multiple priorities simultaneously
Daily customer interaction required to follow-up on issues and track progress of project(s)
Install, configure and maintain Microsoft (MS) Windows Operating Systems networks, custom applications, and peripherals
Troubleshoot complex system-level problems with physical and virtual workstations, laptops and applications.
Respond to escalated tickets from Level 1 Desktop Support Team
Implement and maintain security controls as requested by Clients
Respond to ticket requests submitted by Clients
Respond to emails submitted by Clients
Perform daily/weekly/monthly health checks of the Desktop Engineering Group
Deploy and decommission Virtual Desktops and Servers as requested by Clients
Participate in Disaster Recovery testing
Stay abreast of current technology trends and the impact to the internal infrastructure
Document system and application setups/deployments
Some weekend/afterhours work required
Ability to travel to a client site (very rarely)
On-Call rotation required to cover 24x7 production issues
What you’ll bring…
Bachelor’s Degree in Computer Science, Information Technology or related experience
Previous experience working for a MSP is a strong plus
Three to five years of hands-on Corporate IT/Network Support experience with solid technical troubleshooting abilities
Ability to work independently with minimal supervision as well as part of a team
Demonstrated experience in explaining complex issues to users
Excellent customer service skills when dealing with Clients on a daily basis
Demonstrated experience supporting workstations, laptops, printers and line of business applications
Certification(s) such as MCITP, MCSA, VCP-DTM a strong plus
Knowledge of Windows Operating Systems such as Windows 7 and Windows 10 required
Knowledge of ADDS, GPOs, DHCP, DNS, NTFS required
Experience with VMware View/Horizon View environment required (Setup/Troubleshooting)
Experience working in a heavily Virtualized environment using VMware vSphere a strong plus
Experience packaging software for distribution to PCs/Laptops a strong plus
Knowledge of PowerShell scripting a strong plus
Experience with Igel’s Thin Clients a strong plus
Experience with automation products such as PatchPlus a strong plus
COCC is committed to maintaining a drug-free workplace. All applicants are required to pass a credit, background, and substance test prior to employment. COCC procures background and consumer reports in compliance with all Federal and State regulations, including The Fair Credit Reporting Act and CT Department of Labor laws regarding pre-employment screens. COCC is an equal opportunity employer committed to a community of inclusion, and an environment free from discrimination, harassment, and retaliation.
Accessibility - If you’re a job seeker with a disability and require accessibility assistance or an accommodation to apply for one of our jobs, please let us know by calling 860-678-0444 or emailing TalentManagement@cocc.com. Please specify the help you need and we’ll be happy to get back to you!"
349|Senior System Administrator|"Job Description:
LNO Inc. is seeking a highly qualified System Administrator to support our team at Fort Gordon in Augusta, Georgia.
The selected candidate will be responsible for carrying out the following duties:
Have a minimum of three (3) years of experience VMWare Virtualization administration experience including vSphere, VCenter, vMotion, Horizon View, McAfee MOVE and vRealize.
Have a strong understanding of virtualization, Software Defined Networking, Software Defined Storage, local area networking, Telecom, VoIP, LANs, switching, servers, messaging, unified communications, etc.
At least 3 years of demonstrated experience with system and database administration within the Microsoft Azure Cloud
Have the ability to communicate with virtualization architects about the virtual environment.
Have the ability to use infrastructure-monitoring technologies (ex. Splunk, SolarWinds, Nagios).
Have and understanding of NIST SP 800 series, Army IT and IA Regulations (ex. 25-1 and 25-2), DoD Cyber Security Regulations, OWASP, FedRamp and Cloud Security Alliance framework.
Have the ability to create system documentation such as Standard Operating procedures, etc.
Have the understanding of datacenter networking fabric topologies and common architectures deployed both Layer 2 and Layer 3 based.
Have the understanding of user experience best practices, information architecture, and interaction/visual design.
Certification Requirements:
o This position designated as Information Assurance Workforce (IAWF) Information Assurance Technical Level II (IAT II). See section 1.6.7.9, Cybersecurity/Information Technology (IT) Certification, in this PWS for detailed Army and DoD guidance and requirements. The following are required at contract start date and must be maintained throughout the life of the contract:
§ Baseline certification: Security+ CompTIA commercial certification (or higher, such as CISSP, etc.).
§ Computing Environment (CE): must be current platform (or higher) IAW Army guidance (i.e migration from Windows 7 to Windows 10, Server 2007 to 2012, etc.). Currently:
Installing and Configuring Windows Server 2012 (70-410)
Configuring Advanced Server 2012 Services (70-412)
VMware Certified Professional – Data Center Virtualization 2019 or equivalent
o Be monitored in the Army Training and Certification Tracking System (ATCTS).
o Successfully complete Information Assurance Fundamentals on line course and exam at https://cs.signal.army.mil
o Complete Privileged Level Access Agreement (PLAA) annually
This Personnel Security Standard for this position is IT-I (Personnel in IA positions with privileged-level access to control, manage, or configure IA tools or devices, individual and networked IS and devices, and enclaves).
See security clearance requirement within section 1.6.7 Security Requirements.

1.6.8.1. Senior Cyber Security Engineer shall:

Have a minimum of seven (7) years of work experience in the area of Information Assurance, Cyber/Information Security
Technical Skills Required:
Minimum of 1 year of experience performing high-volume analysis of logs, network and system data in one or more of the following tools: (preferred tool Assured Compliance Assessment Solution (ACAS) but also familiarity with other similar tools)
§ Ability to use and recommend implementation of infrastructure and security monitoring technologies (ex. Security Onion, Splunk, SolarWinds, ACAS)
§ Endpoint Protection: (ex. McAfee EPO/ Host based security system (HBSS)
§ Awareness of the latest network and application hacking techniques and countermeasures (emerging trends).
Have at least one (1) year of Certification and Accreditation & Cyber Risk Management experience: DoD RMF (DoD 8500, DoD 8510, NIST 800-37/-53), and DCID 6/3 and ICD 503 processes and implementing frameworks by performing risk assessments, system certification and accreditation at all classification levels (NIPRNET, SIPRNET and JWICS)
Have at least three (3) years of experience in Security Engineering of DOD Network Infrastructure, Wireless Technologies (Mobile IoTs, Endpoint Security, Network protocols, COMSEC and PKI.
Have Demonstrated knowledge of network threats, attacks, and other methods of exploitation, and the ability to develop Tactics, Techniques, Procedures (TTPs) to mitigate, deter, and respond.
Have knowledge of Cyber Security practices for cloud and virtual environments (ex. Amazon Web Services (AWS), Microsoft Azure, VMWare and OpenStack)
Have strong Knowledge of security incident handling/incident response process, methods and coordination with Regional Cyber Center-CONUS (RCC-C), Regional Network Enterprise Center (RNEC), NEC, etc.
Have strong knowledge and understanding of DoD and Intelligence Community (IC) engineering efforts, as it relates to security engineering (MILCON/MCA projects)
Have strong knowledge of the development of CCOE Policy (Policies, SOPs, TTPs, etc) and the conduct of the associated inspections for user adherence to the CCOE policy developed.
Certifications Required – all of the following are required
o This position is designated as Information Assurance Workforce (IAWF) (1) IAM II, (2) IASAE II and
(3) CSSP Auditor. See section 1.6.7.9, Cybersecurity/Information Technology (IT) Certification, in this PWS for detailed Army and DoD guidance and requirements. The following are required at contract start date and must be maintained throughout the life of the contract :
§ Baseline certifications. Note: Either CASP or CISSP (or associate) will satisfy baseline certifications for both IASAE II and IAM II.
IASAE II: CASP, CISSP (or associate), or CSSLP and
CSSP Auditor: CEH (red), CySA+ (blue), CISA, or GSNA and
IAM II: CAP, CASP, CISM, CISSP (or associate), or GSLC
§ Computing Environment (CE) certifications: N/A - only required for IAT IAWF positions.
o Be monitored in the Army Training and Certification Tracking System (ATCTS).
o Successfully complete Information Assurance Fundamentals on line course and exam at https://cs.signal.army.mil.
o Complete Privileged Level Access Agreement (PLAA) annually.
**This position is contingent upon contract award**
Requirements & Duties:
**This position is contingent upon contract award**"
350|System Administrator|"Applied Research Solutions is seeking a full-time System Administrator located at Lackland AFB-San Antonio, TX. The System Administrator’s primary function will be to operate complex servers, providing back-up and database support while supporting the Key Management Enterprise (KME).

Responsibilities include:
The contractor is responsible for the operation of complex servers, providing back-up and database support.
The contractor is responsible for the installation, configuration, troubleshooting, and performing maintenance on systems located on separate networks; debugs installation/configuration issues.
Manage the Tier I legacy key distribution system which resides at a DISA facility
Lead and perform all System Administration tasks and maintains all system documentation
Build, installing, and configuring software from source code and pre-built packages
Write technical documentation, including the use of UML/SysML
Maintain system documentation to include Risk Management Framework (RMF) documentation
Other duties as assigned
Qualifications/Technical Experience Requirements:
Active TS/SCI required
Bachelor’s Degree in Computer Science, Computer Engineering or related field, or equivalent experience
Minimum 5 - 8 years of experience implementing, troubleshooting and supporting Windows and Unix/Linux systems, and web servers
Experience working with Windows Directory, Windows 2012 Server management or File Server
Ability to Integrate with other organizations/teams
Ability to develop a highly effective working relationship with the customer
Preferred Qualifications:
Master’s Degree in Computer Science, Computer Engineering or related field, or equivalent experience
10 – 12 years of experience implementing, troubleshooting, and supporting Unix/Linux operating system and web servers.
Experience working and incorporating agile methodolog
Knowledge in multiple programming languages
Experience scripting, writing, and modifying code to improve monitoring/deployment is a plus
Excellent customer service, leadership, communication and interface skills

All positions at Applied Research Solutions are subject to background investigations. Employment is contingent upon successful completion of a background investigation including criminal history and identity check.
This contractor and subcontractor shall abide by the requirements of 41 CFR 60-741.5(a). This regulation prohibits discrimination against qualified individuals on the basis of disability, and requires affirmative action by covered prime contractors and subcontractors to employ and advance in employment qualified individuals with disabilities.
This contractor and subcontractor shall abide by the requirements of 41 CFR 60-300.5(a). This regulation prohibits discrimination against qualified protected veterans, and requires affirmative action by covered contractors and subcontractors to employ and advance in employment qualified protected veterans.

Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)"
351|Windows System Administrator|"Description:
1 Source is looking for a Windows System Administrator to work collaboratively with other contractors and federal staff at the Alcohol and Tobacco Tax and Trade Bureau (TTB). Duties and responsibilities include, but are not limited to:

Troubleshoot escalated tickets and issues
Basic physical/virtual machine management
Patch and upgrade existing software
Troubleshoot issues in a Windows environment
Update certificates that are close to expiration
Respond to alerts when outages occur
Ensure the environment is running smoothly by analyzing data from monitoring sources
Report to management on current issues and roadblocks in the Windows environment
Write scripts when needed to solve problems
Documentation and knowledge base building
Make recommendations to improve the environment.
Requirements:
Education and Years of Experience:
Bachelor’s Degree in Information Technology or related field is preferred
2+ years of systems administration experience
Required Skills:
VMWare/ESXi/AHV
Windows Server 2012/2016
Windows 10
Powershell
Google Chrome
Mozilla Firefox
Additional Requirements:
Active Public Trust clearance (We are able to hold Secret clearance)
Location:
Washington, DC
1 Source in accordance with applicable law, does not discriminate in hiring or otherwise in employment on the basis of race, color, religion, sex, national origin, age, marital or veteran status, disability, sexual orientation, or any other legally protected status.

1 Source is an Equal Opportunity Employer and strives for diversity. Careers with 1 Source feature excellent growth, very competitive health and welfare benefits, and 401(k) program with a Company match."
352|Senior System Administrator|"Company Description
At KSM Consulting, you are bigger, bolder, and brighter. You bring innovative ideas to the table, and you learn from the experts sitting beside you. You stand on the shoulders of giants and on some days, you are the giant. That’s what we call…
You. Amplified.
At our growing Indianapolis-based technology, data, and management consulting firm, you’ll be exposed to the latest industry trends as well as some of the most challenging problems our clients face. And through deep understanding, tenacity, collaboration, and know-how, you help those clients find the solution that’s right for them. In everything you do, you’ll help your clients, colleagues, and communities thrive.

Job Description
To help continue our rapid growth and solve our clients’ toughest problems, we need a Senior Systems Administrator to join the team. If you love to solve tough problems, lead teams, and provide excellent client service, please consider what your typical days might look like…
You will lead a team in the delivery of IT support services and IT project implementation for our clients.
You will perform strategic planning in conjunction with our clients, including identification and analysis of projects to fulfill strategic and operational needs.
You will deliver assigned operational and project commitments to clients, utilizing the entire client team as necessary and as agreed with the Client Team Lead
You will provide amazing support to our clients, greatly exceeding their experience of what anyone else has ever done for them.
You will escalate customer support requirements as appropriate, communicating relevant information (such as criticality and timeliness), and confirming acceptance of the escalated issue.
You will manage the integrity and security of clients’ data, servers, devices, and software to support the database server, application servers, and storage systems of our clients’ businesses.
You will manage clients’ primary internal systems, from email to file sharing.
You will implement and maintain Remote Access Systems (VPN, RDS, Citrix, VMware).
You will manage and maintain phone systems as needed (Cisco, Avaya, VOIP, Digital).
You will manage security administration, ensuring all machines are protected and properly updated with Endpoint Security, Anti-Virus, Anti-Spam, Anti-Spyware, etc.
You will maintain domain policies, DNS, DHCP, and other integrated systems.
You will keep client documentation up-to-date and accurate, including help desk tickets.
You will work collaboratively with teams of smart, thoughtful people to best meet the needs of our clients.

Qualifications
Some of the skills we are expecting are. . .
You should possess strong analytical skills and a demonstrated ability to troubleshoot problems.
You should possess excellent communication and customer service skills, both written and oral.
You should be able to explain just about anything technical to anyone, regardless of their background.
MCSA, CCNA or equivalent certification.
You should be willing to participate in an on-call rotation and provide after-hours support as necessary.
You should have a Bachelor’s degree in Computer Science or related field.
You should have 6-8 years of system admin or related experience.
Some of the technical skills we are expecting. . .
Microsoft Windows Server 2003, 2008, 2012, WIN, XP, WIN7, WIN8, WIN10,
Microsoft Exchange 2007, 2010, 2013
Microsoft SQL Server 2005, 2008, 2012
VMware vSphere and/or Microsoft HyperV
Storage Area Networks (EMC, HP, Dell)
Firewalls, Switches, Routers, VLANs (Cisco, SonicWall, WatchGuard, Fortigate, HP, etc.)
Microsoft Office 365 (Hosted Exchange)
Content Filters (Barracuda, Untangle)
Backup Solutions (Backup Exec, Barracuda, MozyPro, Veeam, Windows Backup, etc.)
Spam Filters (Hosted MxLogic, Postini, Forefront, and Barracuda appliances)
Antivirus Software (Trend Micro, Symantec, Vipre, McAfee, Security Essentials)
Connection Technologies (T1, Fiber, MPLS, PRIs)
Microsoft SharePoint administration
Active Directory, DNS, Group Policy

Additional Information
What you should know about KSMC:
KSMC employees work hard. We solve big problems, serve lots of clients, and are generally engaged throughout the entire workday and beyond.
We compensate well and show our appreciation in lots of ways including Thursday Throwdowns, quarterly employee events, Community Day, and family outings.
We have a great benefits package including four weeks of paid vacation.
Our snack room is well stocked with healthy drinks and food to keep you going during your work day.
Our comprehensive wellness program includes team recreation activities and wellness reimbursement.
We pride ourselves in having the best talent in the industry and hope that you’re up for the challenge!
All qualified applicants will receive consideration for employment without regard to age, color, sex, disability, national origin, race, religion, or veteran status.
Equal Opportunity Employer"
353|System Administrator - AFNCR|"The System Administrator is responsible for providing Windows Server Enterprise Administration solutions platform and planning architecture related to COOP for deployed systems. As Systems Administrator, this position will ensure day to day support and coverage is provided within team task order assignment to meet government operations requirements. Individual will be responsible for 24x7 standardized Systems Management Solutions in production environments as well as planning, implementation and maintenance support services, troubleshooting of medium to large scaled enterprise technology projects in support of business initiatives.
At a minimum this individual will be assigned full-time responsibility for hands on Windows Server Systems Administration.
Required: DOD Secret or Top Secret Clearance and CompTIA Security + CE Certification
Experience: 5+ years
Tools Used:
Active Directory Users and Computers
SolarWinds DameWare
NetIQ Directory and Resource Administrator (DRA)
Enterprise Security and Systems Management (ESM)
SCCM Client Center Tool
Windows Remote Assistance
Windows Print Management
Microsoft System Center
Rylex is an outstanding technology company. Rylex is based in Utah and has employees working nationwide. Rylex offers a competitive benefits package that includes medical/dental insurance and a managed 401k plan. At Rylex we pride ourselves in creating a team that values: Relationships, Solutions and Results. Rylex is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, age, protected veteran status, or disability status.
Salary: $75,000.00 to $90,000.00 /year
Job Type: Full-time"
