|Title|Description
360|Agile Project Manager|"What you’ll be doing...
The Product Security team within Verizon’s Corporate Information Security (CIS) organization works to embed security seamlessly into the development lifecycle of technology systems and services. We are looking for an Agile Project Manager to join our team.
You will track and manage all initiatives that impact the Product Security organization and ensure that they are completed on a timely basis. In addition, you will serve as the Product Security liaison to other security organizations and will ensure that all security tasks/communications are distributed accordingly.
Implement Agile (Kanban) practices within product security, and facilitate/participate in key Agile processes across Kanban teams.
Promote and participate in continuous improvement of processes and tools to enable the team to deliver more value.
Assist in training and coaching product security team members on Agile practices.
Scale to manage product security backlog using project management and tracking tools, including JIRA and Confluence.
Communicate with team members and Leadership team on deliverables, performance metrics and project risks respectively, to ensure alignment with goals, remove impediments and deliver on objectives.
What we’re looking for...
You'll need to have:
Bachelor’s degree or six or more years of work experience.
Six or more years of relevant work experience.
Experience in end-to-end project management including planning, executing, tracking and managing costs, schedule and scope
Even better if you have:
A degree.
Any Agile or Project Management certification (PMP, PSM I, PSM II, SAFe etc.).
Knowledge of Agile approaches (Scrum, Lean, XP, Kanban etc).
Experience using Agile performance metrics to drive accountability and continuous improvement.
Experience with Agile ALM tools like Atlassian Jira, Confluence, etc.
Experience working with DevOps teams.
Detail-oriented with the ability to understand and communicate technical information.
Effective written and oral communication, presentation and analytical skills along with the ability to thrive in a dynamic environment and handle multiple priorities.
When you join Verizon...
You’ll have the power to go beyond – doing the work that’s transforming how people, businesses and things connect with each other. Not only do we provide the fastest and most reliable network for our customers, but we were first to 5G - a quantum leap in connectivity. Our connected solutions are making communities stronger and enabling energy efficiency. Here, you’ll have the ability to make an impact and create positive change. Whether you think in code, words, pictures or numbers, join our team of the best and brightest. We offer great pay, amazing benefits and opportunity to learn and grow in every role. Together we’ll go far.
Equal Employment Opportunity
We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better."
361|Project Manager|"We are seeking Project Managers across the United States
This is a contract opportunity that does not offer sponsorship now or in the future.
Must be able to work on W2.
Required Skills:
Responsible for managing the execution of the project's activities and resources in partnership with the division technical leads and business partners
Lead project teams through scoping definition and ensure all execution efforts align to program goals.
Lead the establishment of measurable and achievable critical success factors for all initiatives
Control planning and execution to ensure that cost, time, and quality goals are met
Develop and maintain the project plans
Provide view of plans and progress to date
Lead effort estimating and project costing to create a budget that reflects total project cost (including all resources and capital)
Manage against the approved budget and recommend course correction as necessary.
Conduct periodic stakeholder meetings to ensure status clarity and clear expectations
Promote Project Management Methodology experience required
5 plus years of Program and Project Management experience
Applicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States and with Accenture (i.e., H1-B visa, F-1 visa
(OPT), TN visa or any other non-immigrant status).
Candidates who are currently employed by a client of Accenture or an affiliated Accenture business may not be eligible for consideration.
Accenture is a Federal Contractor and an EEO and Affirmative Action Employer of Females/Minorities/Veterans/Individuals with Disabilities."
362|Project Manager|"Primary Purpose and Function
The Project Manager will serve as the direct liaison between clients, sales reps and internal departments. Communicating and coordinating job instructions for all assigned projects to the appropriate departments. The Project Manager will maintain customer satisfaction, in a timely manner, utilizing professionalism to produce a quality product while upholding the highest level of commitment to Innovairre.
See attachment for full job description"
363|Sr. Iteration Manager / Project Manager|"Looking for a Sr. Iteration Manager / Project Manager with the below responsibilities in mind:

Drives to successful completion multiple high profile new business implementations on new selected claims and clinical platforms.
Ensure clarity of the key requirements and functionality required to sustain the business and engages with business stakeholders to ensure these are secured.
Works cooperatively with all partners to identify pragmatic solutions to implementation problems that will arise
Strong communicator who able to articulate problems in a manner that is easily understood by business and technical support teams as required.
Hands on, cooperative style that ensures all members of the team understand their roles/expectations and deliver accordingly.

Ideal candidate will have demonstrated experience managing system delivery projects in the Health Care industry with budgets of $500K or greater.
Demonstrated experience with multiple project management methodologies to include water fall, agile, and combinations thereof

*This position has the ability work remote a few days a week from home, but must be in the general Boston / Cambridge, MA area to come into the office a couple days a week as well. If you're in the greater Boston area and interested in a partial work from home / telecommute opportunity, this job could be a great fit for you. *

This position is responsible for small to medium sized cross-functional project teams consisting of individuals from various IT departments and business units. Develops and maintains project charters, detailed project plans, weekly status updates and provides problem resolution. Manage schedules and assignments of project members within a matrix structure. Allocates work and resources in a manner which best achieves project objectives, a focus on detail while minimizing impact on existing applications and business. Controls project documentation quality, ensuring project meets all requirements and standards. Ensures that all project activities are coordinated and supportive of the project scope, time and budget. Must be familiar with the role and function of each team member in order to effectively coordinate the activities of the team. Communicates with appropriate staff/leadership regarding status of specific projects.
Serves as the senior member of a cross-functional project team consisting of individuals from various IT departments and business units.
Effectively deals with evolving and competing objectives and possess a mastery of project management tools.
Plans, prioritizes, manages a medium to large project or team and exceed client expectations (scope, schedule, costs, risks).
Brings high visibility and transparency into the team’s progress.
Develops communication management plans, performs stakeholders analysis, identifies risks and take necessary actions including escalation.
Demonstrates knowledge of information systems.
Influences team members, peers and stakeholders to meet the objectives of the project.
Manages and resolves conflicts within the team.
Analyzes operational impact of customer requests, forecasting costs, equipment and resource requirements.
Manages all phases of risks management, including risk planning, identification, responses and remediation.
Performs contingency planning.
Leads, facilitates and possesses interpersonal skills with the ability to work effectively with a cross-functional team dynamic.
Agile:
Demonstrates proven experience in running projects using lean/agile methods such as Scrum, Kanban etc.
Demonstrates servant leader qualities for leading the team.
Empowers the team to be self-organizing.
Empowers the team and stakeholders to make decisions.
Measures and reports progress frequently using agile metrics.
Demonstrates knowledge in Agile Requirements Gathering methods, Story identification, breakdown and estimation techniques.
Conducts coordinating practices in Agile methods such as Release Planning, Iteration Planning, Grooming, Daily Standup etc.
Plays a key role in coaching and assisting Product Owners in prioritization, 3-Amigo Reviews and other PO activities.
Traditional:
Develops and maintains project charters, detailed project plans, weekly status updates and provides problem resolution.
Creates and maintains WBS, RACI, Stakeholder Register and detailed Project Management plan.
Manages dependencies across projects.
Performs Root Cause Analysis.
General Job Information
Title
Sr. Iteration Manager / Project Manager
Grade
27
Job Family
Info Technology Group
Country
United States of America
FLSA Status
United States of America (Exempt)
Recruiting Start Date
1/24/2020
Date Requisition Created
1/9/2020
Work Experience
IT, Project/Program Management
Education
Bachelors: Computer and Information Science
License and Certifications - Required
License and Certifications - Preferred
CSM - Certified Scrum Master - Enterprise, PMP - Project Management Professional - Enterprise
Other Job Requirements
Responsibilities
5+ years of project management experience including a strong working knowledge of Agile project management practices.
Critical thinker.
Demonstrated problem solving techniques.
Strong verbal and written communication skills.
Magellan Health Services is proud to be an Equal Opportunity Employer and a Tobacco-free workplace. EOE/M/F/Vet/Disabled. Every employee must understand, comply and attest to the security responsibilities and security controls unique to their position."
364|IT Project Manager|"Help us help our customers realize their dreams of a beautiful home!
Join The #1 Furniture Company-Join The #1 Furniture Brand
Ashley Furniture Industries, Inc. is the largest manufacturer of furniture in the world. Established in 1945, Ashley offers one of the industry’s broadest product assortments to retail partners in 123 countries.
Design, Build, Deliver:
Using our internationally acclaimed in-house design team, we create the look without paying expensive design fees. Then, by adhering to some of the most efficient production standards in the world, we can maximize productivity and minimize waste, generating additional savings for you. Finally, all orders are filled from strategically located regional warehouses and are serviced by our own fleet of trucks, the largest in the industry.

IT Project Manager – Corporate PMO
The IT Project Manager will formalize, plan and execute projects according to business objectives while meeting strict deadlines and budgets. This includes coordinating and assigning resources, including third-party contractors or consultants in order to meet project objectives. The IT Project Manager will lead documentation, requirements, and standards using project management methodologies and best practices. The IT Project Manager will assist the leadership team in establishing the strategy and direction of projects.
The IT Project Manager will deliver on standard project management tasks and deliverables related to planning, execution, implementation, risk evaluation, change management and training for assigned projects.
Primary Job Functions:
Utilize Project Management methodology and standards in accordance with corporate standards across the department and ensure alignment with business directives and initiatives.
Coordinate internal resources and third-party vendors for the flawless execution of projects.
Evaluate proposed solutions, probe options and make recommendations. Ensure the design and integration of proposed systems, software, and hardware solutions leads to the development and growth of the business through effective use of technology.
Ensure change management procedures and documentation practices are upheld.
Analyze project risks, issues, costs and benefits to make relevant recommendations; propose evolutions and changes where needed.
Responsible for “end-to-end” management of multiple medium to large sized, moderate to highly complex IT projects. Plan, execute and finalize projects on time and on the budget, following appropriate
Software Development Life Cycle (SDLC) standards and delivering specific, measurable results to business partners.
Create and maintain comprehensive project documentation.
Manage project components including financial management, quality management, control management, resource management, and business continuity management.
Effectively communicate project expectations, issues, risks and decisions to project team, business stakeholders and IT.
Ensure a smooth transition of projects into an operational environment for continued serviceability.
Measure success factors to ensure project objectives and deliverables were met.
Enable cross-functional collaboration between the business and IT. Work with business partners to gather requirements and deliver value and Return on Investment (ROI) of projects.
Demonstrate the Company’s Core and Growth Values in the performance of all job functions.
Job Qualifications:
Education:
Bachelor Degree in Business, Information Systems, Computer Science, or other related fields, Required
Experience:
5 years of project management, Required
Use and implementation with Agile or Waterfall Project Management experience, Required
Knowledge, Skills, and Abilities:
PPM Tool experience
Experience in large, complex enterprise environments
Experience in project management in the IT sector
Ability to communicate effectively to leadership
Experience managing geographically dispersed teams and external partners
Solid organizational skills including strong attention to detail
Project budgeting
Excellent client-facing and internal communication skills
Excellent written and verbal communication skills
Excellent interpersonal skills
Effective time management and organizational skills
Ability to work independently as well as in a team environment
Ability to lead multiple projects simultaneously within established time constraints and budgets
Strong working knowledge of project and work management software
Smartsheet knowledge, preferable
We are an equal opportunity employer and provide a drug-free working environment. While Ashley appreciates the interest of all candidates only those meeting specific position requirements may be contacted. Principals Only.
Search Firm Representatives Please Read Carefully:
Ashley Furniture Industries, Inc., is not accepting unsolicited assistance from search firms for this employment opportunity unless an agreement is in place. Please, no phone calls or emails. All resumes submitted by search firms to any employee at Ashley Furniture via email, the Internet or in any form and/or method without a valid search agreement in place for this position will be deemed the sole property of Ashley Furniture. No fee will be paid in the event the candidate is hired by Ashley Furniture as a result of the referral or through other means."
365|Senior Project Manager|"Site Name: USA - Maryland - Rockville
Posted Date: Jan 29 2020
Are you looking to expand your expertise in project management and drive change in an environment that allows you to design novel approaches and solutions? If so, this Senior Project Manager role could be an ideal opportunity to explore.
As a Senior Project Manager, you will be responsible for delivering project objectives within our dynamic Vaccines portfolio.
This role will provide YOU the opportunity to lead key activities to progress YOUR career. These responsibilities include some of the following:
Develop and manage robust project plans in approved systems that result in integrated delivery of a cross functional project at or above the established quality, timeline and budget expectations in partnership with the appropriate project lead.
Track project progress against approved track timelines, budget, resources, risks and scope, recommending alternative strategies to keep the project within thresholds or ensuring escalation to appropriate program manager, project team and governing bodies if necessary
Cultivate and build strong relationships with project team and stakeholders, proactively communicate key information of the project (e.g. Decisions, milestones, actions, etc…) and ensure documentation and archiving of project governance.
Develop and update required budgets and resources for execution of project in line with Program Strategy, ensure resource planning across all departments to deliver project plan.
Proactively identify deviations from schedule / budget and any other issues, evaluating options and implementing optimal solutions within a defined timeframe through appropriate interactions with Project Team members and other stakeholders
Develop a risk management strategy, ensuring identification of project risks and creation of risk register for the project with Project Team, manage the register on an on-going basis.
Provide data for regular program/portfolio reviews, ensure relevant and timely communication around projects to relevant stakeholders and ascertain that project planning information is accurate and up to date in corporate systems used to manage and report progress.
Provide project management expertise and leadership that is consistently applied with Project Teams (including identification of management of critical path activities, timelines and associated budget), actively participate in initiatives around project management best practices and drive deployment of project management practices across PTs and departments.
Why you?
Basic Qualifications:
We are looking for professionals with these required skills to achieve our goals:
Bachelor’s degree in science, medicine, engineering, business or finance
Project Management experience
Prior experience managing multiple strategy formulation, implementation and/or change programs with a track record of high achievement in this role (typically 1-3 years of experience of this kind)
Preferred Qualifications:
If you have the following characteristics, it would be a plus:
Advanced degree in science or business
PMP certification
Experience in navigating decisions and/or execution through multiple parties in major, matrixed organizations
Life Science Industry operational experience
Why GSK?
Our values and expectations are at the heart of everything we do and form an important part of our culture.
These include Patient focus, Transparency, Respect, Integrity along with Courage, Accountability, Development, and Teamwork. As GSK focuses on our values and expectations and a culture of innovation, performance, and trust, the successful candidate will demonstrate the following capabilities:
Agile and distributed decision-making – using evidence and applying judgement to balance pace, rigour and risk.
Managing individual and team performance.
Committed to delivering high quality results, overcoming challenges, focusing on what matters, execution.
Implementing change initiatives and leading change. Sustaining energy and well-being, building resilience in teams.
Continuously looking for opportunities to learn, build skills and share learning both internally and externally.
Developing people and building a talent pipeline.
Translating strategy into action - a compelling narrative, motivating others, setting objectives and delegation.
Building strong relationships and collaboration, managing trusted stakeholder relationships internally and externally.
Budgeting and forecasting, commercial and financial acumen.
This is a job description to aide in the job posting, but does not include all job evaluation details.
LI-GSK
If you require an accommodation or other assistance to apply for a job at GSK, please contact the GSK Service Centre at 1-877-694-7547 (US Toll Free) or +1 801 567 5155 (outside US).
GSK is an Equal Opportunity Employer and, in the US, we adhere to Affirmative Action principles. This ensures that all qualified applicants will receive equal consideration for employment without regard to race, color, national origin, religion, sex, pregnancy, marital status, sexual orientation, gender identity/expression, age, disability, genetic information, military service, covered/protected veteran status or any other federal, state or local protected class.
Important notice to Employment businesses/ Agencies
GSK does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site. All employment businesses/agencies are required to contact GSK's commercial and general procurement/human resources department to obtain prior written authorization before referring any candidates to GSK. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or written) between the employment business/ agency and GSK. In the absence of such written authorization being obtained any actions undertaken by the employment business/agency shall be deemed to have been performed without the consent or contractual agreement of GSK. GSK shall therefore not be liable for any fees arising from such actions or any fees arising from any referrals by employment businesses/agencies in respect of the vacancies posted on this site.
Please note that if you are a US Licensed Healthcare Professional or Healthcare Professional as defined by the laws of the state issuing your license, GSK may be required to capture and report expenses GSK incurs, on your behalf, in the event you are afforded an interview for employment. This capture of applicable transfers of value is necessary to ensure GSK’s compliance to all federal and state US Transparency requirements. For more information, please visit GSK’s Transparency Reporting For the Record site."
366|Scrum Master|"Ascend Learning; LLC (www.ascendlearning.com) is a leading provider of technology-based educational, curriculum and assessment solutions for high-growth careers in a range of industries, including healthcare, fitness and wellness, and insurance and financial services. We provide outcomes-based solutions aimed at helping people enter, sustain and succeed in their chosen fields. Ascend employs more than 1,200 employees, with headquarters in Burlington, Mass., and offices in Kansas City metro, Phoenix metro, Minneapolis-St. Paul, Walnut Creek, California, Ann Arbor, Michigan, New York and the U.K.
Job Overview
Ascend Learning is seeking a motivated, energetic servant leader with strong communication skills for multiple distributed teams for the Scrum Master position in our Leawood, KS, office. As part of the Tech & Ops organization, the Scrum Master will be responsible for the agile delivery of one or more Analytics product lines partnering with various Business Units at Ascend. They will also work with a Release Train Engineer and other Scrum Masters to manage dependencies and cooperate more effectively across teams.
The Scrum Master facilitates execution without assigning or dictating work and will remove impediments or assist the team in doing so, to allow the team to achieve their sprint and/or PI objectives. They will work to establish a trusting and safe team environment where problems can be addressed without blame or judgment with a focus on problem solving, and will foster a ""learn by doing"" environment. They act as a servant leader, lead by example, and always protect the team. This position reports into the Manager of Software Engineering on the Data Analytics team.
Responsibilities & Duties
Servant leader and coach to multiple Scrum teams
Responsible for facilitating agile sprint ceremonies for multiple scrum teams. (Backlog Grooming, Spring Planning, Retrospectives, Demo, Daily Standups)
Ensure stories and tasks are properly estimated.
Promote SAFe quality practices
Facilitate preparation and readiness for ART events
Support the Product Owner in their role managing the backlog
Shield the team from outside distractions and remove impediments
Help coordinate inter-team cooperation and communication for both onshore and offshore teams
Promote healthy team dynamic with focus on building high performing teams
Excellent verbal and written communication skills across all roles in the organization
Provide day-to-day coordination, support, and coaching to the team to encourage adoption of agile practices best-practices
Track and manage project execution in accordance with Ascend’s solution delivery roadmap and financial management practices.
Build trust and works collaboratively with all levels of the organization, including Engineering, Product, Program, and Leadership
Communicate frequently and transparently with key cross functional stakeholders and business owners
Accurately reports on delivery progress relative to schedule, scope, budget, forecast, and quality
Champions support of evolving processes with focus on relentless improvement
Leverage expertise to provide constructive input and support of program management
Serve as the primary contact and escalation point for issues
Required Skills
Three to Five years of experience as a Scrum Master or Agile Coach
Five plus years of total experience working on an Agile team
Scrum Master certification preferred
SAFe experience or certification preferred
JIRA and Confluence experience preferred
Skills & Abilities
Knowledge of Agile methodology and frameworks like SAFe, Scrum, Kanban, etc.
Strong knowledge of Scrum theory, rules and practices.
Ability and willingness to lead teams to self-organization
General knowledge and technical aptitude of software development and technology stacks
Ability to facilitate discussion at the team level and facilitate alternatives or different approaches
Analytical thinker and problem solver
Ability to bring the creative ideas of others to market
Ability to function effectively during ambiguous tasks
Ability to own tasks outside of immediate scope of responsibility
Ensures project governance processes are followed collaborates with stakeholders and ensures there is cross-functional representation; partners with product owners for appropriate prioritization; cross-functional partnership to remove impediments;
Strong influencing, negotiation, and conflict resolution skills
Desire to bring disclosure and transparency to both business and IT and grow trust among partners.
Ability to handle multiple high priority tasks and projects simultaneously; able to work under pressure. Ability to lead teams and gain trust.
Strong written communication skills
Education and Experience
Bachelor’s degree in an IT or Business-related field preferred

Ascend Learning, LLC is proud to be an equal opportunity employer (M/F/Vets/Disabled). No agency or search firm submissions will be accepted. Applications for U.S. based positions with Ascend Learning, LLC must be legally authorized to work in the United States and verification of employment eligibility will be required at the time of hire."
367|Senior Project Manager|"The goal of this position is to manage large projects and/or market area of size and complexity common for project manager's span of control, but not warranted of Director level responsibility. You will be responsible for all operations associated with a single turf, Las Vegas. With support from the Market Director, and Corporate Staff, you will have the responsibility for financial performance of the assigned project (s), to include but not limited to billing, collections, payables, and procurement. You will be required to fully proficient with all company polies and procedures. You will be responsible for daily management of employees including training, and development. In addition, you will be responsible for operational, issues pertaining to client delivery including, but not limited to quality, timeliness, and customer satisfaction

Project Management:
Plan, organize and execute projects, and coordinate cross-functional resources when needed to get projects done. Assign responsibilities, and monitor progress to ensure compliance with the project plan, immediately notifying affected parties of any schedule changes.

Analysis:
Determine the success metrics for each project and gather data to assess and track each project's success. Build business analysis reports as needed to inform overall prioritization.

Communication:
Work with key individuals across the company to understand business requirements, get resources to help with projects, and communicate project updates to all stakeholders. Publish a summary of key dates and issues to employees involved in the project.

Kickoff Projects:
Develop the implementation project plan and officially start projects by conducting kick-off meetings with clients and internal teams. Project plans outline the scope, schedule, and budget of the project, as well as each party's responsibilities and mutual commitment to contribute adequate resources to follow the plan.

Client Management:
Obtain regular feedback from clients regarding project status and quality of service and take immediate corrective action as required. Communicate completion of milestones to clients and secure formal acceptance from them. Communicate with the Director regularly, ensuring timely delivery of schedules and cost projections; relaying personnel, client, contract, and departmental issues; seeking assistance as needed with meeting goals."
368|Project Manager- Scrum|"Description
Job Title: Project Manager- Scrum
Location: Frederick, MD
Compensation: Competitive based on experience
Duration: 6 Month contract to hire

Responsibilities:
Support the product development process: Organize and facilitate project planning, daily stand up meetings, reviews, retrospectives, sprint and release planning, demos and other meetings
Track and communicate team velocity and sprint/release progress within the agreed reporting framework
Support and enforce the Agile methodology and framework used by the project team
Fulfill the role of the Scrum Master, leading product development teams in the delivery of business critical, enterprise software development projects to our production systems
Ensure the Scrum Framework is implemented effectively and assist with internal and external communication to improve transparency
Assist with product backlog maintenance as needed and assist with prioritization and resolution of defects/bugs
Participate proactively in developing and maintaining standards, tools and best practices
Identify and remove impediments, facilitate team discussion and conflict resolution
Provide support with risk management, release management, facilitate release planning activities
Maintain an in-depth knowledge of customer’s lifecycles, standards, and supporting processes and practices

Requirements:
Bachelor’s degree
Minimum of 3 years’ of experience working as part of the Scrum team as a Scrum Master
Minimum of 9 years of experience working in an IT related projects/programs
Experience teaching others how to become Agile and/or taking a team from Waterfall to Agile
Certification: Scrum Alliance Certified Scrum Master (CSM)
Ability to understand technical legacy systems and associated component functionalities.
Experience with application development, application planning, and deployment.
Experience leading efforts to prepare life cycle documents, including Use Cases, Requirements System Design Alternatives, System Development Plans, Detailed Design Specifications, and Implementation Plans"
369|Scrum Master|"At Northwestern Mutual, we are strong, innovative and growing. We invest in our people. We care and make a positive difference.
The Data Engineering team at NM is growing and looking for an experienced Scrum Master to help:
Build a culture of continuous improvement.
Foster intellectual curiosity and a growth mindset.
Encourage empathy, understanding and a relentless pursuit of excellence.
The Scrum Master is a key contributor to our development team’s success because they drive principles of empiricism and transparency throughout the development process by means of coaching and servant leadership for the advancement of the team. The role demands a passion for agile practices, a drive to build partnerships with engineers and Product Owners, and a deep set of soft-skills including facilitation, influencing and negotiation.
Responsibilities:
Act as scrum master for one or more engineering teams.
Embody servant leadership and partner with the engineering team and the Product Owner (PO) to drive the delivery of working software and technology platforms.
Ensure transparency between all team members and stakeholders on the state of the backlog, team performance, delivery and work plans
Serve as a liaison between stakeholders the development team and other management
Identify opportunities for experimentation and growth
Drive adoption of best practices including Definition of Done, retrospectives, cross training etc.
Help the PO and engineering team deliver high quality outcomes by:
Collaborating with the PO to ensure backlog is prioritized in a fashion that minimizes delays and manages dependencies.
Actively contributing to the refinement of work in the backlog by analyzing requirements and acceptance criteria
Guiding and coaching the team to refine, estimate and plan work in the backlog and program increment
Leveraging best practices (concepts like ‘Definition of Ready’ and ‘Definition of Done’)
Identify and help resolve risks and impediments
Work to recognize and facilitate resolution of dependencies between engineering teams both internal and external
Driving effective communication and transparency between all team members, leadership and stakeholders
Creating and maintaining all Product Lifecycle documents and project KPIs on a weekly basis
Create, implement and maintain procedures documentation
Create release notes for internal/external communications
Monitor deliverables and ensure transparency of status and artifacts
Communicate priorities and status to stakeholders
Partnering with PO to lead the planning of product release plans and set expectations of delivery.
Embracing and embodying the philosophy of continuous improvement both personally and as a member of a team.
Providing information to Management on patterns and trends in the industry and competitors.
Ideal candidate would bring the following:
Minimum 2 years working with agile teams in software development and awareness/understanding of concepts including:
DevOps concepts and approach (CI/CD, automation etc.)
Service Oriented Architecture (SOA), microservices etc.
Data warehousing, ETL, data modeling and BI/Analytics practices
Experience with JIRA and JIRA Align or similar work management tools.
Experience working in scaled agile environments leveraging one of the scaled frameworks (Nexus, SAFe, LeSS etc.).
Financial or insurance industry experience.
Passion for operational excellence, problem solving, and ownership in accomplishing challenging goals.
This job is not covered by the existing Collective Bargaining Agreement.
Grow your career with a best-in-class company that puts our client’s interests at the center of all we do. Get started now!
We are an equal opportunity/affirmative action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender identity or expression, sexual orientation, national origin, disability, age or status as a protected veteran, or any other characteristic protected by law."
370|Project Manager – Life@|"Life@'s mission is to help care for you while you’re bringing the world closer together. We take a holistic and market-based approach to benefits and programs that give you and your loved ones resources you need to thrive in every stage of life. We are looking for a Project Manager to join the Life@ team who can help drive several benefit implementations, program design launches and continuous process improvement related projects. We need someone with expertise in this area who can thrive managing multiple projects and working with a global team to drive improvements. We are looking for someone who enjoys building and figuring out the best way to do things and to be able to communicate and work with the rest of the team to achieve this.
PROJECT MANAGER – LIFE@ RESPONSIBILITIES
Support, coordinate, and execute strategic project work across the Life@ Team
Manage multiple concurrent projects and/or projects with multiple workstreams that require inputs from cross-functional stakeholders both internally and externally
Lead and manage large scale, company-wide projects through planning, development, launch, stabilization, debrief facilitation and close
Manage and escalate project risks and issues as appropriate, and establish success metrics for projects and ensure performance is tracked and measured
Investigate ways to improve existing processes and fix pain points through automation, streamlining, and program delivery
Measure the outcomes and outputs of projects and process improvement endeavors and leverage quantitative results to inform direction of the business
Support on the creation of quarterly business reviews that can accurately capture performance by using SLAs and KPIs
Manage cadenced and periodic updates to process documentation such as point of contacts, process steps, workflows, and system access
MINIMUM QUALIFICATIONS
5+ years of experience in project management
Experience working through ambiguity and uncertainty
Experience working with cross-functional teams
Project management and process improvement experience
Experience working on concurrent priority projects
Experience working across various levels of the organization
Experience in Microsoft Visio and Excel
PREFERRED QUALIFICATIONS
PMP and Six Sigma certification and/or relative project management/process improvement experience
Knowledge of MS Excel data analysis/manipulation, including pivot tables, VLOOKUP, and chart creation
Experience in high-tech environment
Experience working with Benefits
Experience working with or in support of diverse communities
Experience in management or systems implementation consulting
Experience in HR project management, working on projects that impacted the employee lifecycle
BA/BS degree
Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities — we're just getting started.
Facebook is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at accommodations-ext@fb.com."
371|Senior Project Manager|"Role Summary:

A Senior Project Manager is responsible for wing-to-wing execution of technical projects to deliver high quality outcomes to internal and external customers. They create budgets and schedules for each program they own. The Project Manager owns the execution of the program and works with the technical team to ensure on-time delivery, within scope and budget, and of desired quality. They collaborate at a strategic level with the Product Owner to define the feature backlog and requirements that align to the future vision of the product. The Project Manager works to ensure that development processes are followed and improved as needed. The Project Manager is the voice of the project and is responsible for giving updates to key stakeholders.


Essential Responsibilities:

In the role of Senior Project Manager, you will:
Drive on-time, on-budget and on-quality execution of program(s)
Interact with Product Managers to help create future roadmap and assure current execution aligns with future vision
Identify, manage, and communicate program risks
Create, maintain, and track budget for program(s) and help create overall operations plan
Monitor progress and update key stakeholders with status of program(s)
Work with Functional Managers to help staff the programs for success
Collaborate with cross-functional teams to organize all aspects of program and assure teams are aligned for target milestones and release dates
Own and improve development processes and ensure development teams are aligning to existing development process
Oversee execution by engaging frequently with development teams, technical product managers and scrum masters, facilitating discussions, and identifying key impediments and risk areas for teams
Influence decision making and problem solving across cross-functional and development teams
Qualifications/Requirements:
Bachelor’s Degree in “STEM” Majors (Science, Technology, Engineering and Math) from accredited college or university
Minimum 4 years of experience in new product development
Minimum 3 year of experience in a leadership role such as Project Manager, Functional Manager, Scrum Master, Team lead, Technical Lead, or Technical Product Manager
Eligibility Requirements:
Travel 10% of the time, as required
Work out of an office in Minden, NV
Desired Characteristics:
Interest in developing industry-leading products for monitoring machinery health
Industry experience in rotating equipment, vibration or conditioned monitoring
Product Management Professional certification from the Project Management Institute
Experience in Agile software development
Excellent communicator, works well in a team environment, appreciates challenges
Flexible, continuous learner, willing to share knowledge and experience
Strong presentation skills, both oral and written
Exceptional organizational skills, able to manage multiple work streams effectively and provide timely updates
Comfortable and effective working in new areas that require experimentation and rapid problem solving
Experience working with global teams
Experience in customer engagement to facilitate requirements
Business Acumen:
Strong oral and written communication skills
Strong interpersonal and leadership skills
Strong business analysis and problem solving skills
Demonstrates the initiative to explore alternate technology and approaches to solving problems
Leadership:
Influences through others; builds direct and “behind the scenes” support for ideas
Proactively identifies and removes project obstacles or barriers on behalf of the team
Ability to work manage across cross-functional teams
Personal Attributes:
Able to work under minimal supervision
Influences and energizes others toward the common vision and goal. Maintains excitement for a process and drives to new directions of meeting the goal in the face of unfavorable odds and setbacks
Proven analytical and problem resolution skills
Locations:
Minden, NV"
372|Project Manager|"This job requires a unique skillset of organization, web design knowledge, and great communication capabilities.
You’ll need to :
Communicate with clients and figure out their needs for their project(s)
Organize and delegate tasks to web designers, SEO experts, and social media marketers
Manage deadlines and help retain client satisfaction"
