|Title|Description
353|Associate Business Analyst - Express Scripts|"POSITION SUMMARY

This position will be responsible for interpreting client contracts to identify and set up Financial, Rebate and Performance Guarantees. In addition, this position will assist in reconciliation reporting. This includes gathering results and preparing reporting to present to Account Management for distribution to clients. The position requires regular communication with cross functional areas in order to meet deadlines, including Client Pricing, Account Teams, IT, Audit, etc. The ability to communicate requests, results and issues effectively with team members, management and cross functional areas is essential. The successful candidate will also be expected to proactively contribute to driving and developing best practices across the Financial Client Operations team.

ESSENTIAL FUNCTIONS

Review of client contracts and setting up of Financial, Rebate, and Performance Guarantees in respective systems.
Development, analysis, validation and communication of reporting provided to Account Management.
Communicate cross functionally with various departments via set up conference calls.
Conduct special projects as assigned.
Assist Account Management with issue resolution by providing data analysis and special reporting requests.
Provide data and answer questions to assist with Internal and External Audits.

QUALIFICATIONS

Bachelors degree in business or equivalent work experience.
0 – 2 years of experience with degree.
Excellent customer service and communication skills.
Strong Analytical Skills.
Detail oriented.
Excellent PC skills with ability to utilize MS Excel and Access.
Knowledge of PBM and healthcare industry preferred.
Ability to organize and plan multiple projects.
Ability to demonstrate self-initiative, work cross functionally to resolve issues as they occur.
Proven ability to work under tight deadlines.

ABOUT THE DEPARTMENT

If your niche is in financial reporting and analysis, underwriting, cash management, audit or investor relations, our Finance department may be a perfect fit for you. Our teams within Finance work together to ensure that spending stays on track and that we remain a profitable industry leader. We’re always on the lookout for innovative people who will bring outside-the-box thinking to our team.

ABOUT EXPRESS SCRIPTS

At Express Scripts, we dare to imagine a better health care system, and we’re driven to make it happen. Where some see obstacles, we see possibilities. We’re challengers, difference-makers and opportunity-seekers, united with our partners in pursuit of a simpler, more sustainable system and better health for all.

We have always acted first to take on the toughest challenges. We uniquely partner across the health care ecosystem to uncover opportunities, take action, advance health care and deliver better outcomes like no one else can. We believe health care can do more. We are Champions For BetterSM
Express Scripts, part of Cigna Corporation, unlocks new value in pharmacy, medical and beyond to further total health for all.

LI-JB3
Qualified applicants will be considered without regard to race, color, age, disability, sex, childbirth (including pregnancy) or related medical conditions including but not limited to lactation, sexual orientation, gender identity or expression, veteran or military status, religion, national origin, ancestry, marital or familial status, genetic information, status with regard to public assistance, citizenship status or any other characteristic protected by applicable equal employment opportunity laws.

If you require an accommodation based on your physical or mental disability please email: SeeYourself@cigna.com. Do not email SeeYourself@cigna.com for an update on your application or to provide your resume as you will not receive a response."
354|IT Business Analyst Intern|"Serves as the liaison between the customer and Speedway's IT department; Collaborates with internal/external partners to ensure business process improvement and increased ability to deliver on work requests; Ensures the technical needs of the customer are met by facilitating all steps of the process.
Responsibilities
Analyzes business processes, evaluates alternative solutions and makes recommendations to business clients accordingly
Liaises between IT and client areas, provides support and addresses any issues that arise
Ensures all duties including, but not limited to, requirements, test cases and test plans, are completed in accordance with the “Speedway Project Process” document
Collaborates with internal/external partners to ensure customer needs are met by reviewing requirements, status and associated issues
Keeps abreast of technology, customer needs and industry related trends
Develops and maintains process maps for business systems and makes plans to accommodate future work requests
Completes other duties, including special projects, as assigned by management
Minimum Requirements

Skill Requirements
Demonstrated expertise with Word, Excel and other MS Office suite applications
Excellent communication, organizational and interpersonal skills and the ability to research and resolve issues.
Good understanding of business issues and technical implications
Excellent understanding of client operations and systems
Ability to handle diverse situations, multiple initiatives and rapidly changing priorities
Ability to present information, verbally and in writing, in a clear and concise manner
Ability to multi-task and track multiple efforts concurrently
Pursuing a Bachelor’s Degree in Information Technology, Computer Science, Business Management, MIS, BIS
Minimum GPA of 3.0 or higher.
Able to live and work near corporate headquarters in the Dayton, Ohio area for the duration of the internship experience."
355|IT Business Analyst|"Overview:
Position Overview

The principal purpose of this position is to analyze the needs of the business in both existing and new technology based ventures. In addition, manage tasks and understand the business needs to grow Kemin will be expected. This position is a non-technical position and is focused around requirements gathering, needs assessment, and other analytical reviews of information. The core responsibility of this position will be multi-project business analysis across multiple business units and regions with minimal oversight.

We Are Kemin

We are visionaries who see things differently and are inspired by the world around us.
We have been dedicated to using applied science to improve the quality of life for over half a century.
We are a global ingredient manufacturer that strives to sustainably transform the quality of life every day for 80 percent of the world with its products and services.

For over half a century, Kemin has been dedicated to using applied science to address industry challenges and offer product solutions to customers in more than 120 countries. Kemin provides ingredients to feed a growing population with its commitment to the quality, safety and efficacy of food, feed and health-related products to customers in more than 120 countries.

Established in 1961, Kemin is a privately held, family-owned-and-operated company with more than 2,800 global employees and operations in 90 countries, including manufacturing facilities in Belgium, Brazil, China, India, Italy, Russia, San Marino, Singapore, South Africa and the United States.
Responsibilities:
What you'll do:
Business Process and System Requirements Analysis;
Business Process and System Mapping;
System and Process Testing/Quality Scripting
Feasibility Studies
Task and Project Prioritization;
Status Reporting;
Documentation;
Process and System Documentation;
Project Support;
Testing Coordination of solutions.
Qualifications:
What you'll need:
Bachelor’s degree with ideally 1-2 years information technology experience as a business analyst
Business Analysis certification and knowledge of Visio (or other modelling tools) are a plus;
Knowledge in the area of UX(User Experience) design and requirements is a plus;
Design, Requirements, and Brainstorming Workshop knowledge is a plus;
General knowledge of reporting and business intelligence systems. Knowledge of Power BI is a plus; Expert knowledge in these areas is not required
Ability to conduct a non-biased feasibility study around project requests
Ability to write user stories for inhouse development team to work from
Ability to write functional test scenarios; project and technical specification documentation;
Knowledge of manufacturing environments is a plus
Strong problem-solving skills; Flexibility and desire to work as a business partner with all contacts
Excellent interpersonal communication skills; Ability to work with international teams
Excellent customer service, interpersonal, and phone skills;
Strong knowledge of Mandarine and English language is required;
Ability/desire to travel locally and internationally;
Ability and desire to work from the local Kemin office\"
356|Tableau Business Analyst|"Description
Position Summary:

Day to day you will work with a small team, the Tableau COE, to support an enterprise wide deployment of Tableau at Southern Glazer’s Wine & Spirits

Role Details

Onboard new users into the SGWS Tableau program and assist with governance
Organize community events and meetups
Contribute content to Tableau COE SharePoint site
Educate inexperienced Tableau developers by assisting with and/or teaching internal Tableau Desktop classes
Directly support Tableau Desktop users through working sessions and solving complex problems
Create and improve resources and documentation available to Tableau users
Design and implement Tableau Server data and workbook security model
Assist with Tableau Server administration, including monitoring the environments, diagnosing issues, and repairing in a timely manner
Assist data access SMEs with understanding data requirements needed for Tableau projects
Design, build, and maintain data sources used for Tableau development across the SGWS organization.
Design, build, and maintain data sources used for Tableau development across the SGWS organization.
Meet with business leads and project managers to understand dimensions, measures, and KPIs required for new or revised applications.
Design, build, and maintain enterprise level Tableau Workbooks based on requirements
Uphold visual analytics best practices by building stunning, highly-performant, user-friendly Tableau workbooks
Monitor and maintain workbooks hosted on Tableau Server. This includes setting refresh schedules, monitoring usage, diagnosing issues,
and improving performance as needed

Qualifications
Skills, Knowledge, and Core Requirements

Bachelor’s or technical degree required (computer science, information systems, business administration or other industry related curriculum)
Experience building, implementing and supporting Tableau data visualizations. Tableau Certifications are encouraged.
Understanding of data visualization best practices
Proficient with analytical tools and languages supporting data analysis, reporting, and visualization - Excel, Microsoft Office, OneDrive, OneNote, Google Collaborative Apps (Docs, Sheets), Tableau, Alteryx, R, Python, SQL
Knowledge of Tableau Server administrative tasks
Experience with Tableau Server API’s a plus
Capability to understand business requirements and how to use analytics to support these requirements
Skilled in building data extracts and working with data sources hosted on Tableau Server
Experience troubleshooting issues with Tableau Workbooks

Key behavioral competencies:
Per the SGWS Behavioral Competencies matrix, possess the ability to demonstrate these competencies at a professional level:
•Communication•Business Savvy
•Accountability•Vision
•Teamwork•Talent Building
•Authenticity•Inspiration to Others
Innovation
Strategic Thinking
Results / Metrics Position Will Be Measured Against:
Ability to complete tasks with timeliness and quality
Ability to troubleshoot and resolve issues in a timely manner
Accurate documentation of work

Education Requirements:
Bachelor’s or Technical Degree Required (computer science, information systems, business administration or other industry
related curriculum)

Experience Requirements:
2 or more years of work experience with a focus on business analytics and usage of Tableau products

Core Skills:
Proficient in oral communication
Ability to utilize existing resources to resolve problems
Ability to develop new resources to resolve problems more effectively
Excellent with time management (i.e. works efficiently)
Ability to work within a team environment as well as independently
Strong understanding of the required software applications

Specialized Skills and Technologies:
Experience with and knowledge of Tableau
Experience using Alteryx a plus

Travel Required? Yes
Domestic travel, approximately less than 25%

Job:Information Technology
Primary Location:United States-Texas-Dallas
Other Locations:United States-Florida-Miramar, United States-California-Oakland
Shift:Day Shift
Southern Glazer’s Wine and Spirits provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training."
357|Business Analyst|"Duties
Summary
See below for important information regarding this job.
Responsibilities
Responsible for budget formulation, execution, allocation, and monitoring the use of resources to support the goals and objectives of the Strategic and Business Plans of the activity.
Provides guidance regarding financial implications of program proposals.
Analyzes business performance, prepares, and coordinates the various budget proposals/exhibits with the field and Headquarters Comptroller in order to create an approved budget.
Formulates, monitors, and revises operational budget for organizations.
Determines the pricing methodology to apply to the activity's products and executes price changes.
Receives, validates, and accepts funding documents as well as creates and maintains the associated reimbursable internal orders.
Facilitates the end-to-end business cycle design as fully synchronized with DLA's continually evolving strategic direction and transformation programs.
Travel Required
Occasional travel - You may be expected to travel for this position.
Supervisory status
No
Promotion Potential
11
Job family (Series)
0501 Financial Administration And Program
Requirements
Requirements
Conditions of Employment
Must be a U.S. citizen
Tour of Duty: Flexible
Security Requirements: Non-Critical-Sensitive
Appointment is subject to the completion of a favorable suitability or fitness determination, where reciprocity cannot be applied; unfavorably adjudicated background checks will be grounds for removal.
Fair Labor Standards Act (FLSA): Non-Exempt
Selective Service Requirement: Males born after 12-31-59 must be registered or exempt from Selective Service.
Recruitment Incentives: Not Authorized
Bargaining Unit Status: Yes
This position requires DoD Financial Management Level II certification within 2 years in accordance with DoD Instruction 1300.26, DoD Directive 5118.03 and section 1599d of Title 10, U.S.C. Once obtained, you must maintain and improve proficiency.
Qualifications
To qualify for a Business Analyst, your resume and supporting documentation must support:
Specialized Experience: One year of specialized experience that equipped you with the particular competencies to successfully perform the duties of the position, and is directly in or related to this position. To qualify for the GS-11 grade level, specialized experience must be at the GS-09 grade level or equivalent under other pay systems in the Federal service, military or private sector. Applicants must meet eligibility requirements including time-in-grade (General Schedule (GS) positions only), time-after-competitive appointment, minimum qualifications, and any other regulatory requirements by the cut-off/closing date of the announcement. Creditable specialized experience includes:
Serves as a primary expert budget facilitator ensuring the budget meets the requirements of their organization or functional area.
Identifies valuation discrepancies and changes and coordinates with the appropriate financial analyst(s) to ensure appropriate actions are taken to investigate/resolve/research substantial changes in inventory values.
Applies pricing rules and ensures they comply with the overall pricing methodology that has been established by higher level authorities (the financial analyst).
Analyzes financial performance results, consolidates findings and communicates financial/business performance recommendations to management.
Education Substitution: Such education must demonstrate the knowledge, skills, and abilities necessary to do the work. Education must be from a college or university accredited by an organization approved by the U.S. Department of Education. See http://ope.ed.gov/accreditaUon/Search.aspx . If using education to meet basic qualifications, YOU MUST SUBMIT A TRANSCRIPT as supplemental documentation. To qualify based on education in lieu of specialized experience, you must possess a PH.D. or Equivalent Doctoral Degree or 3 full years of progressively higher level graduate education leading to a PH.D. OR equivalent doctoral degree.
Combination: Combinations of successfully completed post-high school education and experience may be used to meet total qualification requirements for grade level GS-11, and may be computed by first determining the applicant's total qualifying experience as a percentage of the experience required for the grade level; then determining the applicant's education as a percentage of the education required for the grade level; and then adding the two percentages. The total percentages must equal at least 100 percent to qualify an applicant for that grade level. Only graduate education in excess of the amount required for the next lower grade level may be used to qualify applicants for positions at grade GS-11.
Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.
Education
Are you using your education to qualify? You MUST provide transcripts or other documentation to support your educational claims. Unless otherwise stated: Unofficial transcripts are acceptable at time of application.
GRADUATE EDUCATION: One academic year of graduate education is considered to be the number of credits hours that your graduate school has determined to represent one academic year of full-time study. Such study may have been performed on a full-time or part-time basis. If you cannot obtain your graduate school's definition of one year of graduate study, 18 semester hours (or 27 quarter hours) should be considered as satisfying the requirement for one year of full-time graduate study.

FOREIGN EDUCATION: If you are using education completed in foreign colleges or universities to meet the qualification requirements, you must show that the education credentials have been evaluated by a private organization that specializes in interpretation of foreign education programs and such education has been deemed equivalent to that gained in an accredited U.S. education program; or full credit has been given for the courses at a U.S. accredited college or university.
Additional information
MILITARY SPOUSE PREFERENCE: In order to receive this preference you must choose to apply using the ""Priority Placement Program, DoD Military Spouse Preference (MSP)"" eligibility. If you are claiming military spouse preference and are determined to be among the Best Qualified for the position, you will be referred to the hiring manager as a priority applicant.

For Important General Applicant Information and Definitions go to: http://www.dla.mil/portals/104/documents/careers/GenAppInfoDef.pdf

Reemployed Annuitants: This position does not meet criteria for appointment of Reemployed Annuitants. The DoD criteria for hiring Reemployed Annuitants can be found at: http://www.esd.whs.mil/Portals/54/Documents/DD/issuances/140025/1400.25-V300.pdf

INFORMATION FOR VETERANS is available at: http://www.dla.mil/Careers/Programs/veterans.aspx. As of 23 December 2016, Military retirees seeking to enter federal service in the Department of Defense now require a waiver if they would be appointed within 180 days following their official date of retirement.

DRUG-FREE WORKPLACE: The Defense Logistics Agency (DLA) has established a Drug-Free Federal Workplace Policy. All applicants tentatively selected for DLA employment in a testing designated position are subject to urinalysis to screen for illegal drug use prior to appointment. Applicants who refuse to be tested will be denied employment with DLA for a period of six months. This policy extends to random testing for the use of illegal drugs by employees who occupy testing designated positions defined as sensitive in Section 7(d) of Executive Order 12564. The Defense Logistics Agency's Drug Free Workplace Plan's drug testing panel includes testing for the following illegal substances: marijuana, cocaine, opiates (codeine/morphine), 6-Acetylmorphine (heroin), phencyclidine, amphetamines (amphetamine/methamphetamine), methylenedioxymethamphetamine (MDMA), methylenedioxyamphetamine (MDA), oxycodone, oxymorphone, hydrocodone, and hydromorphone. ADVISORY: By using cannabidiol (CBD) products you are risking a positive drug test result for marijuana.

How You Will Be Evaluated
You will be evaluated for this job based on how well you meet the qualifications above.
The assessments for this job will measure the following Competencies:
Financial Concepts, Policies, and Principles
Budget Formulation, Justification, and Presentation
Financial Stewardship
Communication
Accountability
Arithmetic
Attention to Detail
Customer Service
Decision Making
Flexibility
Integrity/Honesty
Interpersonal Skills
Learning
Mathematical Reasoning
Reasoning
Self-Management
Stress Tolerance
Teamwork
Once the application process is complete, a review of your resume and supporting documentation may be completed and compared against your responses to the assessment questionnaire to determine if you are qualified for this job. The rating you receive is based on your responses to the assessment questionnaire and USA Hire assessments. The score is a measure of the degree to which your background matches the competencies required for this position. If your resume and/or supporting documentation is reviewed and a determination is made that you have inflated your qualifications and or experience, you may lose consideration for this position. Please follow all instructions carefully. Errors or omissions may affect your rating.
Background checks and security clearance
Security clearance
Other
Drug test required
No
Required Documents
Required Documents
To apply for this position you must provide a complete Application Package. Each Application Package MUST include:
Your Resume listing work schedule, hours worked per week, dates of employment and duties performed. If multiple resumes are submitted by an applicant, only the last resume submitted will be reviewed for the qualifications and referred for selection consideration if eligible.
Applicable documents to support the eligibility(s) for which you are applying. Please review the following link for a listing of the additional documents you will need to provide: Supporting Documents.
If you are requesting a reasonable accommodation to the USA Hire Competency Based Assessments, submit documentation to support your request, including the Reasonable Accommodation Request Form found here.
If you are claiming Military Spouse Preference, you must submit the following supporting documents with your application package: Marriage Certificate or License; Signed Self-Certification Checklist (must be certified within 30 days); Veterans' Preference documentation (e.g., DD-214, VA Letter, Statement of Service, if applicable); Transcripts (if applicable). These documents must provide acceptable information to verify: Residency within the commuting area of your sponsor's permanent duty station (PDS); proof of marriage to the active duty sponsor; proof of military member's active duty status; and other documentation required by the vacancy announcement to which you are applying. NOTE: Previous federal employees must also submit the following additional documentation: SF-50s (e.g., LWOP, highest grade held, overseas appointments, etc.), SF-75 information, and documentation of performance rating of record (dated within the last 12 months).
If you are relying on your education to meet qualification requirements:
Education must be accredited by an accrediting institution recognized by the U.S. Department of Education in order for it to be credited towards qualifications. Therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the U.S. Department of Education.
Failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating.
Benefits
Benefits
A career with the U.S. Government provides employees with a comprehensive benefits package. As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. Learn more about federal benefits.
Review our benefits
Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time, or intermittent. Contact the hiring agency for more information on the specific benefits offered."
358|Business Analyst II|"Business Analyst II
Grade 09

Department
Application Management Department (Honolulu, HI)

Hours
Monday- Friday 8:00am-5:00pm (Hours may vary)

Description
Responsible for assisting with the development, implementation, and maintenance of existing, new or enhanced computerized systems and business processes. Review business and application processes to improve efficiency and reduce costs. Creates test plans and conducts testing for application software changes and/or new releases.

Qualifications
Over 3 years of minimum related work experience required.
Knowledge of mainframe or client server applications.
Knowledge of the system development life cycle (SDLC).
Analytical, problem solving and decision making skills.
Ability to communicate effectively verbally and in writing.
Ability to demonstrate interpersonal and team building skills and manage conflict
Skill in understanding and focusing on the business unit needs, establishing credibility and building relationships with business units.
Ability to plan, organize and budget.
Possesses attention to detail with excellent follow-through.
Ability to work under pressure with multiple deadlines."
359|Sr. Business Analyst|"Position Description:
Founded in 1976, CGI is a leading end-to-end IT and business consulting services provider. With seven onshore delivery centers employing 1500 members, CGI’s Waterville center is the perfect mix of corporate opportunities and support with a small town feel. Located in the heart of downtown Waterville, easily accessed by two exits off Interstate-95, CGI’s Waterville delivery center is the first such center in the area, aligning with the region’s economic and cultural revitalization goals. Our office is located within walking distance of shops, cafes, restaurants, community parks, and the local farmers market. We embrace ongoing training, continued education, flexible hours, and an innovative tech-oriented work environment. Members participate in CGI social clubs and community outreach programs. CGI Waterville is passionate about CGI’s corporate mission, “To create an environment in which we enjoy working together and, as owners, contribute to building a company we can be proud of.”

POSITION DESCRIPTION

Our Waterville Center is seeking a skilled Sr. Business Analyst to join an outstanding team of CGI professionals in support of our Life Sciences sector client. The Sr. Business Analyst will act as a liaison between life science business users and the IT department. This person will assist in prioritizing and strategically planning laboratory information system projects.

If you have what it takes to showcase your skills and want to work in a great team environment and a vibrant location then this position might be for you!
Your future duties and responsibilities:
Business Analyst (BA) will be responsible for supporting the development of and execution of a technology enabled lab strategy by defining and inventorying current processes, systems and demands. The BA will work closely with client and project manager to align projects needs, processes and data flows. The BA will be responsible for understanding and documenting business requirements and to work effectively with life science business users to define and translate business requirements.

Travel to work on the client say may be required for up to 2-3 days a week. Client is located approximately 2.5 hours from the Waterville Center.

Initial 2-3 month period would be requirements gathering, followed by 1-2 months assessing, planning and prioritizing projects. Remaining support would include supporting and aligning all project needs along with any other duties assigned.
Required qualifications to be successful in this role:
Strong Business acumen. Candidate should be able to build strong relations with the client by understanding the client’s business and driving conversations.

Autonomy; be able to complete tasks required without heavy client oversight

Strong MS Office skills especially PowerPoint, Excel and Word.

Presentation and communication skills

2-5 years of experience as Business Analyst

Laboratory automation and data experience desired

Strong Life Sciences acumen is helpful. Candidate should be able to understand the client’s business and advise them on value that technology can provide to improve upon those practices

Skill Set Years of Experience Proficiency Level

Business Analysis 2-5 High

Life Sciences 1-3 High

Laboratory Experience 1-3 Basic

Desired Qualifications

Laboratory automation/Technology Enabled Labs experience

Paperless Laboratory experience,

Data management skills,

Electronic Laboratory Notebooks experience (ELN, LES)

Laboratory Information Management Systems (LIMS) experience a plus but not required"
360|Senior Business Analyst|"Advance your career at Liberty Mutual - A Fortune 100 Company!
Global Risk Solutions Actuarial, Home Office reserving is seeking a Business Analyst on the Home Office Reserving team. GRS Actuarial HO Reserving is responsible for maintaining balance sheet integrity by ensuring reserves are adequate. The team conducts regular reserve reviews; ensures adequate tools and methodologies are in place; provides internal/external audits support as well as reporting support under multiple regularly bases; and keeps management informed. In this role, you will be maintaining and improving existing processes, as well as developing new processes, tools and reports for business needs. While this position will not support actuarial exams, knowledge of actuarial principles is a huge plus. This would be an excellent role for someone who wished to discontinue taking actuarial exams.
Responsibilities:
Leverages VBA, MS Access, SQL, and other technical skills to maintain and enhance reserving tools and projects.
Supports reserving process by developing standardized procedures, templates and projects for use across operating units, to the extent possible.
Partners with professionals or other internal clients or stakeholders to understand their analytical needs and the challenges of the business.
Leads the development of detail specifications or enhancements for reserving tools that address business priorities.
Collaborates with the appropriate data providers to set up reserving projects for multiple operating units.
Meets regularly with supervisor to review work, discuss project status, concerns, and seek guidance
Performs special projects as requested.
Qualifications:
Bachelor’s degree or equivalent experience, with 3-5 years related experience.
Strong proficiency in Excel
Extensive experience in VBA, SQL and MS Access.
Experience using ResQ is a plus.
Strong quantitative analysis, problem solving, and project management skills.
Ability to work independently and work as part of a team
Benefits:
We value your hard work, integrity and commitment to positive change. In return for your service, it’s our privilege to offer you benefits and rewards that support your life and well-being. To learn more about our benefit offerings please visit: https://LMI.co/Benefits
Overview:
At Liberty Mutual, we give motivated, accomplished professionals the opportunity to help us redefine what insurance means; to work for a global leader with a deep sense of humanity and a focus on improving and protecting everyday lives. We create an inspired, collaborative environment, where people can take ownership of their work; push breakthrough ideas; and feel confident that their contributions will be valued and their growth championed.
We’re dedicated to doing the right thing for our employees, because we know that their fulfillment and success leads us to great places. Life. Happiness. Innovation. Impact. Advancement. Whatever their pursuit, talented people find their path at Liberty Mutual."
361|Business Analyst Intern|"Interns will
Gain relevant work experience within Business Development
Support several aspects of proposal development
Some areas include conducting market research, self-directed sustained and targeted customer and competitive, and supporting active proposals
Be responsible for assisting in the management of various business analytics projects leveraging historical data and past proposal submittals
Please note that pursuant to a government contract, this specific position requires US citizenship or Permanent Resident status.

Typical Education & Experience
A Bachelors Degree in business or a related field.

Required Skills and Education
Duties and responsibilities, which occupy a major portion of time and importance in the job
Understand complex topics and assess based on current knowledge and learned analysis skills
Apply a proficient knowledge of MS Office suite
Work on special projects assigned by Business Development team members
Preparing presentations for the Business Winning leadership as assigned
Arrive each day with a thirst for knowledge and willingness to be valuable part of a winning team.

Preferred Skills and Education
A well written cover letter and resume that highlights education, experience and aptitude that will enable success in this position.
Working knowledge of the Aerospace market
Familiarization of BAE Systems products
History of demonstrated leadership
Ability to thrive in environments of high ambiguity
Familiarization with developing and analyzing financial model

About BAE Systems Electronic Systems
BAE Systems Electronic Systems is the global innovator behind game-changing defense and commercial electronics. Exploiting every electron, we push the limits of what is possible, giving our customers the edge and our employees opportunities to change the world. Our products and capabilities can be found everywhere – from the depths of the ocean to the far reaches of space. At our core are more than 14,000 highly talented Electronic Systems employees with the brightest minds in the industry, we make an impact – for our customers and the communities we serve."
362|Business Analyst|"Description
Piper Enterprise Solutions is looking for a Business Analyst for a leading financial services company located in Oaks, PA

Qualifications for the Business Analyst includes:

5-7+ years of experience, preferred in the financial services industry
Someone who’s been a product focused Business Analyst (discussed a hybrid PO and Tech BA)
SQL experience

Project Details for the Business Analyst includes:

This team is focused on a specific platform which is a company-wide initiative/project merging technology, platforms, data and more between the major divisions
This team’s focus is all around managing their client/customer data which sits above their data warehouse and accounting engine; customers, third parties, financial advisors, etc. all need to access this data in an easier fashion so their work is focused on re-architecting, developing those levels
Their database, API is being re-written and there’s even more data conversion projects that are focused around this
They are structured in a way that part of the team is focused on UI focused work and the other is middle-tier and back-end.

Compensation:

$50/ hour - $60/ hour depending on experience
Comprehensive benefit package; Medical, Dental and Vision

Keywords:

business analyst, business systems analyst, requirements gathering, functional specs, class model, constraint, deliverable, enterprise analysis, feature, functional design, functional requirements, finance, data, statistics, data modeling, data warehouse, etl, sql, data architecture, needs, jad, product, requirements analysis, solution assessment, servicenow, itsm, it service management, shared services, traceability, use case diagram, stakeholder, benefits, vacation, holiday, 401k"
363|Business Analyst|"Education
Bachelor’s degree in Computer Science or Management Information Systems
Responsibilities
Working with Applicant Tracking Systems like iCIMS and integrating it with other SAAS systems.
Requirements elicitation, analysis and documentation.
Collaborating with technical team to create, interpret and implement business requirements into design specifications.
Driving the technical team for the Development and System implementation through go live.
Key Project Management / Business Communications.
Involvement in deployment activities and maintaining production operations."
364|Senior Business Analyst|"At Northwestern Mutual, we are strong, innovative and growing. We invest in our people. We care and make a positive difference.
Do you obsess over customer communications? Do you love solving complex business problems with simple digital/technical solutions? Client Communications-Digital Product is looking for a talented Sr. Business Analyst to help shape transformational efforts in our product space. We are building a client communications platform to transform how we build and deliver communication experiences. As a member of our team, your initial assignment will be working with various teams across the enterprise to deliver a modern contract delivery experience and system. You will be responsible for delivering client communications expertise, content and requirements to support our engineers and product managers as we build and improve our communications. This includes detailed analysis of ‘as is’ and ‘to be’ business processes and conducting gap analysis.



Bring Your Best! What this role needs:
4+ years of business analyst experience on large complex products
Previous insurance experience (new issue and servicing) a plus
Good understanding of technical concepts and comfort in working closely with engineers
Exhibits customer/client orientation
Ability to work as part of a team and build collaborative relationships
Strong analytical and problem-solving abilities
Effective oral, presentation, and written communication skills
Ability to act autonomously
This job is not covered by the existing Collective Bargaining Agreement.
Grow your career with a best-in-class company that puts our client’s interests at the center of all we do. Get started now!"
365|Senior Business Analyst|"Performs advanced technical duties including planning and developing of efficient business and operation systems in support of core organizational functions. Analyzes, evaluates, and recommends technical solutions to problems and participates in implementing, supporting and documenting technical and business systems. Leads technical implementations that drive operational change throughout the organization. Provides direction and leadership to Business Analysts and other project team members.

Candidates who meet the minimum requirements should expect to start at the minimum of the pay band.


**Salary will be determined depending on qualifications of candidates who exceed the minimum requirements as outlined within the job description.


ESSENTIAL FUNCTIONS:


Note: These are intended only as illustrations of the various types of work performed. The omission of specific duties does not exclude them from the position

Assigned as the department liaison to be the advocate for the department and manage all related projects. Mentor and supports the effort of the team members assigned to the departments.

Research and assess the requirements and needs of County departments and agencies, collaborate with Information Systems teams and stakeholders.

Meet with decision-makers, system owners, and end-users to define business, financial, and operations requirements and systems goals, and identify and resolve systems issues.

Recommend efficient business and operation systems and technological solutions in support of core organizational functions, business processes and policies.

Review and analyze the effectiveness of existing systems and develop detailed functional specifications for improving or further leveraging these systems. Identifies client organization's strengths and weaknesses and suggested areas of improvement.

Delivers elements of systems design, including data migration rules, business rules, flow frames or other detailed deliverables.

Compares and evaluates Commercial-Off-The-Shelf (COTS) solutions and enhancement of existing solutions, configurations and modifications available for integration, flow and data requirements.

Create, analyze, and validate detailed functional specifications.

Responsible for generating compiling and interpreting reports, facts and figures in support of their findings to include business cases and solutions.

Determine best return on investment for proposed solutions and provide a cost accounting feasibility analysis to justify the means. Identifies full functionality of existing software solutions to identify any untapped benefits.

Develop Requests for Proposals (RFPs) for products or services.

Perform team assessments and evaluations specific to the project to allow integration of the business solution.

Coordinate and perform tests, including end-user reviews, for modified and new systems, and other post-implementation support.

Provide training and documentation to end users for all modified and new systems.

Additional Duties
Performs other related work as required.

In the event of an emergency, all employees are considered essential personnel and may be required to perform alternate duties.


MINIMUM QUALIFICATIONS:

Bachelor's Degree in Information Systems/Technology, or a closely related field and three (3) years of computer and information management experience.

A comparable amount of education, training, or experience may be substituted for the minimum qualifications.


ADDITIONAL REQUIREMENTS:

Must be proficient at translating the business process into technical requirements, including database, integration and functionality to vendors, management, development staff and users.

Must be proficient in Business English, spelling, punctuation, and arithmetic, along with modern office practices and procedures, including record keeping methods.

Must possess the ability to effectively interact with internal and external customers and at all levels of the organization.

Must possess and maintain a valid Class ""E"" Florida Driver's License.

Requires, independent judgement, initiative and team work.

All employees must attend Seminole County Required Trainings.

Department Specific trainings per position may be required."
