|Title|Description
324|Senior Network Administrator-Storage|"We invite you to explore a future with us at PRA Group, a diverse and growing company that has a tangible impact on the global economy.
Position Summary:
The focus of this Senior Network Administrator position is administering and performing tasks that are required for supporting the operation of the company's storage subsystems. Demonstrated experience in enterprise storage configuration, resource management, performance monitoring and troubleshooting required. Experience with NetApp storage and the ability to utilize the NetApp software suite is highly desired. Familiarity with Cisco UCS, VMware and Windows operating systems is a plus.
Key Responsibilities (other duties may be assigned):
Design, implement, monitor and troubleshoot storage subsystems
Efficiently manage utilization of storage resources
Monitor performance and balance workloads across appropriate tiers
Provide regular reports to management and recommendations to aid with capacity planning and the budgeting for storage resources
Collaborate with team members to ensure timely completion of IT initiatives
Contribute in other areas as necessary to support compute platforms, virtualization efforts, enterprise wide life-cycle efforts.
Help design, implement and improve BCP/DR efforts especially around storage components
Enhances system documentation and develops standard practices around utilization of storage technologies
Responsible for ensuring compliance with applicable laws, regulations and company policies across areas of organizational responsibility
Professional Experience/Qualifications:
Bachelor’s Degree in IT or related field or equivalent amount of experience required.
At least 5 years related experience
Work Environment :
The noise level in the work environment is usually moderate as the employee works in an office environment, in an individual work station, using telephone and computer. Employee is required to work evenings and weekends as required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Disclaimer :
The above information on this description has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to this job.
All qualified applicants will receive consideration for employment regardless of age, race, color, sex, gender, religion, national origin, physical or mental disability, citizenship, or any other classes recognized by state or local law or any other characteristic protected under applicable federal, state or local law. We are a drug free workplace."
325|Network Administrator Level 3|"Overview:
The network administrator provides expert judgment and analysis for the design, development and implementation of technical products and systems. Resolves highly complex technical issues and conducts advanced research. The network administrator also recommends alterations to development and design to improve quality of products and/or procedures. Responsible for installing, maintaining, Security, Monitoring, and supporting computer communication networks both LAN and WAN within the organization or between organizations that are connected to the LHC network. To ensure the smooth operation of communication networks in order to provide maximum performance and availability for users, such as staff, clients, customers and suppliers. Monitor and maintains network node up times and connectivity issues escalated by the first line of support or tier two. Plan and execute routine preventative maintenance. Provide training and technical support for users and IT staff with varying levels of IT knowledge and competence on how to troubleshoot and identify network issues. Assist other staff, such as help-desk technicians and tier 2 personnel. Work closely with other departments/organizations and collaborating with other IT staff as needed to develop, plan and implement new technologies. A wide degree of creativity and latitude while being conscious of business cost is executed while planning for future growth, and improving current network infrastructure.

LHC Group is the preferred post-acute care partner for hospitals, physicians and families nationwide. From home health and hospice care to long-term acute care and community-based services, we deliver high-quality, cost-effective care that empowers patients to manage their health at home. Hospitals and health systems around the country have partnered with LHC Group to deliver patient-centered care in the home. More hospitals, physicians and families choose LHC Group, because we are united by a single, shared purpose: It's all about helping people.
Additional Details:
Our company, a part of LHC Group, is currently seeking clinicians/professionals that want to join our team to help improve the well being of our patients and their families.

If you're seeking a unique opportunity to take your career to the next level, it just arrived!
Do you want to be rewarded for your hard work?
Do you desire to make a difference providing quality care?
Do you want to be part of a family and not just an employee?
Flexible schedule for field clinicians
Competitive pay
LHC Group is the preferred post-acute care partner for hospitals, physicians and families nationwide. From home health and hospice care to long-term acute care and community-based services, we deliver high-quality, cost-effective care that empowers patients to manage their health at home.
Qualifications:
Bachelor’s Degree
and or
Cisco CCIE Certification"
326|IT Network Administrator I-III|"Overview:
Network Administrator I – III
Little Rock, AR, USA
IT Infrastructure / Full Time

Arkansas Electric Cooperative Corporation (AECC) is an organization with a rich history and a bright future. As a leader in the energy industry we look to our employees to help us grow, change, and provide power to over 500,000 members of our 17 electric distribution cooperatives.
A Network Administrator assists in the administration of the Cooperative's computer systems, servers, and/or networks within assigned area of responsibility. In this position, you will be given the opportunity to work alongside peers who are versatile, enthusiastic, and continuing to strive to push AECC and our mission forward.
Responsibilities:
Assists in the implementation and administration of assigned portions of Cooperative's overall IT environment to meet the needs of the various Departments and Divisions within the Cooperatives.
Assists with installation, configuration, and maintenance of systems within assigned area of responsibility.
Assists with continuous performance monitoring of systems within assigned area of responsibility. Troubleshoots problems and resolves issues, as required.
Partners with suppliers and vendors to troubleshoot and correct problems in systems within assigned area of responsibility. Evaluates system reliability and makes recommendations for improvement where possible.
Monitors system performance to determine when upgrades of equipment and/or services will be required.
Assists employees and Member Cooperatives in interaction and support of systems within assigned area of responsibility.
Assists in the purchase of materials and supplies necessary for the operation and maintenance of the systems within assigned area of responsibility.
Participates in the development of documentation describing the technical aspects of systems, as well as operational notes, change control logs and procedural flow charts. Reviews existing documentation for correctness and completeness.
Assists in the development and documentation of business continuity and disaster recovery procedures to support the availability of systems within assigned area of responsibility. Periodically reviews, updates, and tests recovery plans and procedures to ensure effectiveness.
Assists with the planning process for IT services, hardware, and software within assigned area of responsibility.
Maintains compliant work processes according to applicable regulatory standards and Cooperative policies and programs.
Performs all work within the IT Division's change management and trouble ticket management processes.
The ability to handle stress and work well with others are essential functions of this position.
Minimum Qualifications:
Bachelor’s in Computer Science, or related field, or equivalent combination of education and experience.
Network Administrator II: At least 2 years of relevant experience.
Network Administrator III: At least 5 years of relevant experience.
Preferred Qualifications
Strong understanding of route/switch concepts.
CCNA/CCNP Certification (not limited to Route/Switch track)
Knowledge of Wireless Communication Technology
Knowledge of Cisco Call Manager (UC)
Knowledge of Fiber Optics Technology
Knowledge of Data Center Compute and Network Technology

EEO/AA/M/F/VETS/DISABLED
Should you elect to apply for this position, AECC/AECI will review your qualifications. If after reviewing the qualifications and experience of all applicants, your skills and credentials meet our needs, someone from our organization may contact you. Please be advised that the time required to complete the applicant review process typically takes between 30 and 90 days but could extend beyond that. Once the position has been filled, all applicants will be notified via email.
Arkansas Electric Cooperative Corporation and Arkansas Electric Cooperatives, Inc. are Equal Opportunity Workplace and an Affirmative Action Employers. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, age or any other protected category."
327|Network Administrator|"Initial Posting Date:
02/03/2020
Application Deadline:
02/18/2020
Agency:
Department of Transportation
Salary Range:
$5,407 - $7,808
Position Type:
Employee
Position Title:
Network Administrator (Limited Duration)
Job Description:
Information Systems Specialist 7 – Network Administrator
Oregon Department of Transportation
Delivery and Operations Division – Maintenance and Operations Branch
Wireless Communications Section
Salem, Oregon
The job: The network administrator is a key contributor in the design and implementation of a statewide MPLS network infrastructure and will be required to oversee, design, implement, operate and maintain the new SRP digital IP MPLS data network and existing IP systems that support our current infrastructure.
In this role, you will provide strategic planning, daily scheduling of resources, analysis, project development and implementation, system integration and coordination, oversight of physical installation and activities in the implementation of wireless information systems for ODOT and Oregon State Police.
We invite members of all diverse communities to join our workforce as we endeavor to best serve Oregonians from every background. ODOT values diversity and inclusion because they are good for Oregon. We believe that by welcoming differences, encouraging new ideas and views, listening to and learning from each other, and providing opportunities for professional enrichment we are better able to serve those around us. We thank you for considering this employment opportunity.
This recruitment is to augment the candidate pool . If you have previously applied for this position, you do not need to re-apply. Names of qualified applicants will remain on the list for further consideration.
Our next application screening is scheduled for Tuesday, February 18, 2020 at 7:00 am. We encourage interested applicants not to delay in applying.
This is a limited duration appointment that is expected to end on or before June 30, 2021. Limited duration appointments are benefits eligible and have a designated maximum length of service. This position has the potential to become permanent.
If you are a current State of Oregon employee, you must apply through your employee Workday profile.
Please carefully read the 'How to Apply' section below, for required attachments and specific instructions on applying.
What you will be doing:
Researches and recommends changes to high-impact installations in a multiple jurisdiction environment.
Perform creative network tuning.
Determine costs, priorities and timing.
Plan and coordinate installations and migrations.
Install new-to-industry or upgraded complex technology.
Resolve resource competition issues.
Identifies performance problems that can affect multiple vendors and agencies.
Provides expert technical guidance and resolves LAN/WAN user problems.
Handles statewide system crashes.
Performs business process modeling and introduces innovative technology to the state.
Analyze changes in business processes that are unusual or new to an agency that have conflicting needs and require a high level of coordination.
Research, select and test new systems to the state and to the industry.
Perform security audits.
Identify traffic volume and system performance standards.
Plan integration processes with multiple vendors, protocols, etc.
Write multi-site, multi-platform project plans.
Work environment includes managing projects with conflicting requirements and tight deadlines.
Business needs may require working irregular hours or shift work (24/7, weekends, evenings, holidays, and travel for job related purposes).
To request a copy of the position description, which includes all duties and working conditions, please email Sr. Recruitment Consultant Janelle Brown .
What’s in it for you:
Rewarding work in a fast-paced, creative environment.
Colleagues who are passionate about public service.
Work/life balance and 10 paid holidays a year, flexible work schedules and competitive benefits packages.
Multi-modal ride sharing! Get There is Oregon’s easy-to-use carpool matching tool and trip planner that will get you where you need to go.
Live, work and play in S, Oregon!
Want to know about new job postings?
You must have:
Six (6) years of information systems experience in network systems engineering and maintenance.
OR
An associate's degree in computer science, information technology or related field.
OR
Completion of a two (2) year accredited vocational training program in information technology or related field.
AND
Four (4) years of information systems experience in network systems engineering and maintenance.
OR
A bachelor's degree in information technology, computer science or related field.
AND
Two (2) years of information systems experience in network systems engineering and maintenance.
OR
A master's degree in information technology, computer science or related field may substitute for all of the above.
You will be required to use a vehicle to conduct business. You must possess and maintain a valid driver license and acceptable driving record. Your license does not have to be issued in Oregon to be considered.
What we’re looking for:
If you have these attributes, let us know! It’s how we will choose whom to move forward!
Experience coordinating the engineering and delivery of network infrastructure implementation, support, migration and upgrade services.
Skill in establishing and maintaining effective working relationships with superiors, subordinates, peers and other agencies and the public.
Strong technical analytical skills.
The ability to explain complex technical issues to non-technical customers.
Knowledge of architecture and design of transport and switching networks.
We may give preference to candidates who have a Project Management Professional (PMP) certification awarded by the Project Management Institute (PMI), Oregon Project Management Association (OPMA) certification, or other related certification.
How to apply:
Attach a resume. Your resume must include dates (MM/YYYY) for each employer.
Attach a cover letter. Your cover letter must be limited to no more than two (2) pages and clearly demonstrate how your experience and training relates to the questions or statements below. Please address your cover letter to Wireless Section Manager Joe Messman. Generic cover letters and/or cover letters that do not address the questions or statements below will be graded as non-responsive. If you are an external applicant, you must upload in ‘Resume/CV’ section of the application.
1) Please tell us about your experience managing and maintaining an enterprise MPLS network.
2) Describe your experience with WAN and LAN.
3) Describe your experience with system administration.
4) What is a dynamic routing protocol?
Complete questionnaire.
After you submit your application, be sure to respond to the public records request authorization. This screen will come after you submit and will complete the process. E mployees: the PRR task will come to your Workday inbox.
If you are a veteran , the task to claim preference will come after the PRR question. For privacy reasons , please do not attach your DD214/DD215/civil service preference letter to your application or combine it with any other required document attachments. We will ask you for your documents later in the process. If you need time to locate or order your documents from the VA, please contact the recruiter at the phone number or email under the ‘Need help?’ section below.
Need help?
For questions, call 503-378-8139 or email ODOTRecruitmentJB@odot.state.or.us .
The fine print:
Warning! The system will timeout after 20 minutes of inactivity. You must submit your application after you begin the process. You cannot save your progress and come back to it later.
This recruitment will remain open until filled. Our next application screening is scheduled for Tuesday, February 18th, 2020, at 7:00 am , but we may close the announcement at any time after this date when we have received an adequate number of applications. We cannot guarantee that we will consider applications received after this screening date. We encourage interested applicants not to delay in applying. This is a limited duration appointment that is expected to end on or before June 30, 2021. Limited duration appointments are benefits eligible and have a designated maximum length of service. This position has the potential to become permanent.
We may also use other factors to help us decide who will move forward, such as your related work experience, your education and the overall professionalism of your application materials.
If you are a veteran you may receive preference. If you checked that you are a veteran, we will ask you for your documents later in the process. It is important that you submit your documents as soon as you receive the request. If you need time or need to order your documents from the VA, please contact the recruiter at the phone number or email above. Do not attach your documents to your application when you submit.
We do not offer Visa sponsorship. If you are hired, you will be required to fill out the US Department of Homeland Security’s I-9 form confirming you are able to work in the US.
We will conduct name-based criminal background checks on final candidates, including current ODOT employees . All applicants may be subject to additional pre-employment check(s) such as driver license, LEDS (Law Enforcement Data System), and/or education verification as required for the position.
You will be represented by the Service Employees International Union (SEIU).
Human Resources/Recruitment, MS12
355 Capitol St NE
Salem OR 97301-3871
Fax 503-986-3895
ODOT is an Equal Employment Opportunity and Affirmative Action Employer. We do not discriminate on the basis of race, religion, color, sex, age, national origin, disability, sexual orientation or any other class protected by state or federal laws in admission or access to our programs, services, activities, hiring, and employment practices. Applicants with a disability may request a reasonable accommodation during the application process. For questions, concerns, or complaints regarding EEO/AA/ADA, contact the employee civil rights and diversity manager at 1-877-336-6368 (1-877-EEO-ODOT). This information can be made available in an alternative format by contacting ODOT Recruitment at 503-986-3700. Oregon Relay Service can be reached by calling 7-1-1.
#LI-DNP"
328|Network Administrator|"MFSI is a federal contracting company with 7+ years of experience focused on providing mission critical technology, training, software development and systems solutions to our government and commercial customers.
MFSI is currently seeking qualified Information Assurance Specialist in support of NGA.
A Strong candidate will:
Serves as Systems Engineer with the Cloud Services Team, providing oversight across a wide array of Operational Systems and Projects. This includes systems administration, integration, and troubleshooting systems and software problems; establishing and updating procedures and documentation; and providing direct customer support Government customer’s Cloud architecture and systems. The Cloud Services Systems Engineer will support Government customer’s cloud initiatives, which include, but are not limited to the following activities:
Engineer, Implement and transition to operations enterprise class solutions that support the needs of Government customer’s Application Service Providers (ASP).
Provide Tier III support to ASPs and operational staff as it relates to Amazon Web Services, OpenStack, VMware and Enterprise provided services.
Review existing manual processes in both public and private cloud environments and recommend and implement solutions to automate and unify them.
Analyze existing tools, potentially consolidate them based on capabilities and/or introduce new tools to assist in providing configuration management, capacity management, etc. capabilities across organization’s public and private cloud environments
Assist in the design, implementation and sustainment of foundational Amazon Machine Images (AMI) and/or templates across organization’s cloud environments that provide the foundation for ASPs self-provisioning capability and that incorporate and/or bootstrap all necessary enterprise tools
Candidate will be fast paced team player that can assist the organization in attaining their operational goals through innovative solutions and have the technical breadth and experience to assist them in identifying and achieving their strategic ones
Ability and willingness to proactively identify requirements and prioritize and complete them
Assist in taking complex problems and identifying automated solutions to solve them
Assist in the process of analyze and determining the feasibility of moving applications to the cloud
Assist in research and identifying solutions to move and synchronize large files and datasets quickly and securely
Analyze datasets within current environment and identify alternate and/or more efficient solutions to store the data such as object storage, NoSQL, etc.
Interface point of contact for the site user community
Interface with site Help Desk and trouble reporting system
Provide problem information so that DRs can be opened.
In-depth troubleshooting and timely support through visual inspection and user interaction
Submit DRs for problems and provide Technical Investigation updates as more information is discovered.
Maintain current technical competencies to recommend appropriate system upgrades
Participate in technical exchanges
Ensure compliance with computer security policy
Processes and procedures are developed and refined
Competent in ITIL practices
Requires the ability to resolve conflicts and the willingness to foster teambuilding
Must be able to lead by example and instill confidence for others to follow
Required Qualifications: For the EL2 grade, Bachelors’ degree, preferably in Engineering, Computer Science, or related field, and 3-4 years’ of relevant work experience or equivalent relevant work experience.
Proficient in Linux System Design, Automation and Operations
Strong written and oral communication skills
Ability to work well in a team environment
Preferred Qualifications:
Experience using the Microsoft Office Suite of products
Knowledge of Networking and Distributed Systems
Experience with Amazon Web Services (AWS) to include CLI and SDKs
General experience with Enterprise Patch Management Systems
General experiencing with Chef and/or Puppet and subsequent Ruby or Python languages
Shift: First
Location: VA-Chantilly/MO-St. Louis
Security Clearance: TS/SCI
IA Certification: Security+
Applicants selected for this position will be subject to a government security investigation and must meet eligibility requirements for access to classified information. Only US citizens are eligible. MFSI is an Equal Opportunity Employer."
329|Systems & Network Administrator|"The Systems and Network Administrator will work in a fast-paced Revenue Cycle environment performing all phases of application systems analysis and design. Prepares detailed specifications from which all systems are designed, implemented, maintained. Designs, tests, documents, and debugs complex systems.
The Systems and Network Administrator sets up, configures, and supports internal and/or external networks. Develops and maintains all systems, applications, security, and network configurations. Troubleshoots network performance issues and assists with disaster recovery plan. Recommends upgrades, patches, and new applications and equipment. Provides technical support and guidance to users. Has knowledge of commonly used concepts, practices, and procedures within a particular field. Relies on experience and judgment to plan and accomplish goals. Performs a variety of tasks. A wide degree of creativity and latitude is expected. Additional work may be required in addition to work schedule.
Essential Functions:
Design / Implement / Maintain / Administer / Ensure Cyber Security and compliance are maintained.
Design / Implement / Maintain / Administer Windows servers
Design / Implement / Maintain / Administer Office 365 / Outlook 365 / other System applications
Design / Implement / Maintain / Administer Servers, Routers, Switches, other smart hardware systems
Design / Implement / Maintain / Administer VMware
Design / Implement / Maintain / Administer PBX systems (Avaya/Cisco)
Design / Implement / Maintain / Administer new software releases and system upgrades
Design / Implement / Maintain / Administer Active Directory (including systems and users)
Design / Implement / Maintain / Administer Databases
Design / Implement / Maintain / Administer Security Appliances (Firewall/VPN) [Cisco/Paloalto]
Monitor application operations and tune for optimal performance and respond to issues.
Resolve Software or Hardware related issues, implement fast resolutions to ensure up-time.
Ensure all data is backed up securely and efficiently to ensure no data loss.
Create/Update user manuals and FAQs for the applications and systems to ensure users understand how to use it.
Analyze issues with application operations and propose solutions.
Capacity planning including systems, storage, and user needs.
Respond to Helpdesk tickets by asking questions to determine the nature of the need or issue.
Takes ownership of and troubleshoot problems and follow through to resolution.
Document all procedures and configurations
Work as a team member to assist as needed
All other duties as assigned by management
Position Type/Expected Hours of Work:
This is a fulltime position. The schedule for this position will be Monday – Friday, 8:00am – 5:00pm, with the ability to have flexible hours based on the business need.
Education Experience and Skills:
Associate degree in Information Systems or one year of directly related experience in IT Support, required.
Possesses a strong technical understanding of the various hardware, software and networking systems.
Experience deploying and maintaining Windows based servers including Active Directory
Experience in Cisco / Paloalto hardware/network administration
Experience deploying and maintaining VMWare
Strong knowledge of IT infrastructure and security concepts and principles
Extensive experience with VPN and firewall configuration, installation and administration
Experience with DB2, MS-SQL, Visual Studio (VB.NET, C#) [FoxPro/Access], preferred.
Understanding of file processing a bonus
Microsoft products and OS knowledge required
Analytical
Ability to multitask
Critical Thinking
Project Management and Project Execution
Ability to meet deadlines
Experience
Required
Associate degree in Information Systems or one year of directly related experience in IT Support, required.
Education
Required
Associates or better in Information Technology or related field
Skills
Required
Typing skills
Punctual and dependable
Professional demeanor, conduct, & appearance
Problem solving skills
Positive attitude
Goal oriented
Customer service skills
Compliant
Communication skills
Basic computer skills
Ability to think on the fly
Ability to accept constructive criticism
Behaviors
Required
Thought Provoking: Capable of making others think deeply on a subject
Team Player: Works well as a member of a group
Loyal: Shows firm and constant support to a cause
Innovative: Consistently introduces new ideas and demonstrates original thinking
Functional Expert: Considered a thought leader on a subject
Enthusiastic: Shows intense and eager enjoyment and interest
Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well
Dedicated: Devoted to a task or purpose with loyalty or integrity"
330|Systems/Network Administrator|"Please send your updated resumes to resumes@urbanesoft.com

Skills: Windows 2000/ XP, UNIX, Active Directory
Responsibilities Include:
Provide customer support including Desktop applications XP, Office 2003, etc.
Hardware maintenance & support (i.e. setting up PDA*s)
Ability to troubleshoot, monitor and maintain enterprise backup operations (Veritas experience is a plus)
Printer troubleshooting
Troubleshoot and resolve issues.
Actively seek opportunities to improve upon resolution of customer support issues.
Perform other duties as assigned.
Perform daily operational activities around monitoring and maintenance of production systems as well as provide visibility of these activities through administrative tools such as change management, ticketing systems, etc.
Required Skills & Qualifications
3 years experience as System Administrator supporting 50+ servers (client may want this to be 100)
One year experience with backup operations and administration
Desktop applications including XP Pro, Office 2003
Superb Customer troubleshooting & resolution capability
Proven Customer Service Skills
Expert Desktop application skills
Ability to take initiative, use good judgment and demonstrate a strong sense of urgency and resolve issues through to completion
Ability to work independently, prioritize work, and ask for further clarification when necessary
Bachelor*s degree or equivalent experience, preferred."
331|SATCOM Sr Network Administrator|"The selected candidate will provide daily on-site technical support for a government agency, to include engineering and technical services in support of the cable infrastructure, wide band systems, and network infrastructure for the robust government network along with Ground Entry Point Satellite Communications (GEP SATCOM) Support. Specifically, the selected candidate will work closely with military personnel for the operations and maintenance (O&M), testing and training of the GEP terminals. This includes communications shelters, satellite antenna systems, and all associated electronic equipment. Will perform in rack, cabinet, cable support system, and general telecommunications equipment mounting and terminate coaxial, Cat-6 UTP, multi-mode fiber, single mode fiber, and any other connection required in the support of Broadband Communications. May serve as Satellite communications hub and controller and coordinate satellite access with customers at remote locations. Troubleshoot end connectivity to distant end remote satellite locations and attached network devices. Monitor Local and Wide Area Networks to include transport links, layer 1 and layer 2 network devices. Perform trend analysis on circuits, network devices and server infrastructure and will use a ticketing system to report network outages to local work centers and track status of the outage until restoration has occurred.

The selected candidate will be on-call as required and/or expected to work extended hours when necessary and will be expected to be self-reliant and fully capable of performing the required duties with little to no direct supervision or support.

Typical Education & Experience
High school diploma and a minimum of 11 years of direct experience with telecommunications, integration design, installation and support

Required Skills and Education
Active security clearance with a current SSBI/T5 adjudicated within the past three years (must be able to pass additional access screenings)

High school diploma and a minimum of 11 years of direct experience with telecommunications, integration design, installation and support

Experience with Satcom technology. Ground Entry Point equipment, RF theory, KU Band and KA Band

Experience with Wide Area Networks, iDirect Software, iBulder, iMonitor, Promina, Solarwinds, SharePoint, Netsmart 1500

Strong troubleshooting and problem isolation techniques for solving complex troubles with telecommunication instruments, equipment, circuits, channels, and trunk troubles where limited standardization exists

Considerable knowledge base of secure communications instruments, MB lines, T-1 primary rate interfaces

Capable of performing essential technical maintenance activities without direct supervision

Capable of performing telecommunications equipment installations and de-installations IAW applicable published standards with minimal guidance

Preferred Skills and Education
Experience using Test Equipment: O-scope, Fireberd, transmission test sets
Capable of systems analysis with highly complex technologies
Familiarity with patch panels
Knowledge of telecommunications fundamentals
Ability to be self-reliant
Excellent verbal and written communication skills
Ability to professionally interact with high level military officers and civilian officials on a daily basis
Quality assurance experience with both new and upgraded telecommunications systems
Trainer / training experience
Positive service oriented attitude
Military experience / knowledge of customs and courtesies
Experience with larger enterprise IP networks and related networking equipment
Knowledge of DoD policies and procedures with regard to the installation, configuration, and management of Cisco IP Systems

About BAE Systems Intelligence & Security
BAE Systems is a premier global defense and security company with approximately 90,000 employees delivering a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support and services. Information Solutions, based in Reston, Virginia, is among the 10 largest IT providers to the U.S. government, serving most of the federal defense and civilian marketplace. It provides network-centric command, control, computing, and intelligence (C3I) solutions; wideband networking radio systems; information systems for the U.S. intelligence community; geospatial information services; and information technology services. Leveraging its knowledge of signals and data derived from signals, Information Solutions has attained a market-leading position in advanced information technology research, intelligence analysis and production, and geospatial exploitation software. People are the greatest asset in any Company. BAE Systems is committed to hiring and retaining a diverse workforce."
332|Network Administrator|"Job Opportunity
Job ID: 18717
Positions Location: Okemos, MI Job Description The Sparrow Information Technology department
Description:
Positions Location: Okemos, MI

Job Description
The Sparrow Information Technology department is made up of enterprising critical thinkers who enjoy solving problems and improving process and systems in healthcare – a field which serves an important public purpose.
Our IT department supports all technical infrastructure, software applications and analytics needs for the health system: administration, business intelligence, clinical, facilities, finance, human resources, informatics, insurance, patient care, project management, supply chain and all systems/technology.
We are committed to providing growth opportunities, training and mentoring for our associates as they learn specific subject matter expertise. Our team has a variety of curricular and professional backgrounds and a desire for meaningful work, career advancement and real responsibility. We share a passion for systems and design thinking, analytics, optimization and process improvement.
Sparrow is mid-Michigan's largest health system and its diverse range of facilities offer our community some of the most advanced medical technology in the world. By joining Sparrow, you join an organization that is committed to leveraging technology in pursuit of better patient care by establishing key partnerships with other outstanding institutions like the Mayo Clinic, Michigan State University, Mary Free Bed Rehabilitation Hospital, and Hayes Green Beach Memorial Hospital.
General Purpose of Job:
The Network Administrator designs, implements, operates, supports, maintains and deploys network, voice, data, video and converged communications services and systems to support Sparrow's mission to improve the health of the people in our communities by providing quality, compassionate care to everyone, every time.
Essential Duties:
This job description is intended to cover the minimum essential duties assigned on a regular basis. Caregivers may be asked to perform additional duties as assigned by their leader. Leadership has the right to alter or modify the duties of the position.
Troubleshoot system and network issues, identify root cause and work with customers and peers to resolve.
Participate in analyzing, designing and implementing network and related technical systems.
Continually improve systems through upgrades, configuration changes and error management.
Assist with administration, documentation and support of existing systems.
Complete operational tasks including patching, backups, configuration, updates, documentation, etc.
Escalate to and resolve issues with vendors.
Provides 2nd and 3rd tier support through periodic on-call rotation and go-live/variable evening hours related project work
Own sub-projects of larger projects led by Intermediate, Advanced and Senior Administrators, Team Leads or Project Managers.
Monitor ticket queue and support help desk during peak call times

Job Requirements
General Requirements
Must complete and pass aptitude and skills assessments as part of the consideration process for all IT positions.

Work Experience
Experience Preferred: • Cisco route/switch/wireless technologies and potential deployment models • Scripting methodologies • Familiarity with F5 products (LTM/BigIP DNS/ APM) • Foundational networking knowledge including TCP/UDP, LANs, WLANs, VLANs, Ethernet, VPNs, OSPF, BGP, etc. • CCENT, CCT Preferred • Experience managing large firewall deployments (bonus if that experience includes Checkpoint) • Familiarity with management platforms such as Cisco Prime and Solarwinds Orion. • Cisco ACI knowledge. • Experience with automation tools such as Chef and Ansible.

Education
Bachelor's Degree in Computer Science, Computer Engineering, Information technology or related field or equivalent combination of years of experience and education.

Specialized Knowledge and Skills
• Desire for meaningful work and real responsibility • Demonstrable and strong problem-solving skills • Creative and critical thinking skills • Strong written and verbal communications skills • Interpersonal skills • Professionalism • Collaborative and ambitious • Service, process and system improvement mindset with an interest in building relationships with customers • Demonstates ability to use a keyboard as may be required to perform the duties of the job

Candidates please note: A series of assessments are a required part of the consideration process for all positions in the IT Department.
Sparrow Health System is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected Veteran status.
Job Family
Information Technology
Requirements:
Shift
Days

Degree Type / Education Level
Bachelor's

Status
Full-time

Facility
Sparrow Hospital

Experience Level
Under 4 Years"
333|Network Administrator - Cloud|"JOB DUTIES –
Build new cloud based data center services environments for DoD cloud initiatives.
Assist with identifying and planning potential new cloud services, features, and capabilities.
Serve as overall subject matter expert on Windows Administrator technology and market capabilities/trends.
Manage objects stored in Active Directory as delegated by Active Directory administrators
Perform Active Directory user account, and member server management tasks in assigned OUs
Troubleshoot and resolve operating system, application, and networking issues in a complex and highly-regulated multi-region multi-cloud environment
Collaborate with internal and external parties to transform high-level technical objectives into comprehensive technical requirements.
Formulate detailed network, storage, and compute design specifications for stable and secure computing operations in a dynamic cloud based environment.
Make recommendations for improvements to security, scalability, manageability, and performance across a wide variety of network, storage, and compute technologies.
Required skills:
Mid to senior level Windows Administrator experience in a cloud environment
Security+ (Or equivalent IA cert) and computing environment certification (i.e. MCSA, etc.)
Strong verbal and written communication skills
Experience effectively managing multiple large-scale projects
Experience automating routine administrative tasks desired
Understanding of network, storage, server, and application technologies
Strong knowledge of automation concepts, tools, and scripting languages (PowerShell, DSC, Ansible, Puppet, Chef, etc.)
Working knowledge of DoD STIGs, and IA Vulnerability Management (IAVM) - preferred"
