|Title|Description
371|Database Administrator|"Performs complex technical and paraprofessional work involving the implementation, management, and
maintenance of Henderson County’s database and server environment; maintains SQL DBM’S and associated applications; maintains
Microsoft SQL 2008 – 2017 database systems and associated Microsoft SQL components in a virtualized environment; analyzes Structured
Query Language (SQL) statements to tune query performance and identify causes for database resource contention; performs data loads and
backups; implements/maintains scheduled jobs as normal maintenance tasks; monitors/analyzes/tunes databases and makes
recommendations/changes as appropriate; related work as required. Work is performed under regular supervision. Performs work
requiring knowledge of property tax laws and regulations in North Carolina. Reports to the Assistant Information Technology Director.

Qualifications: Thorough knowledge of repair and maintenance of computers and related equipment; thorough knowledge of the
installation and maintenance of network systems; general knowledge of operation and capabilities of hardware, software, and network
applications; general knowledge of network development, methods, and technology; ability to analyze and develop solutions for complex
network hardware/software problems; thorough knowledge of database fundamentals; thorough knowledge of the capabilities, operation,
and maintenance of computers, applications, systems, and related equipment; general knowledge of county policies and procedures
affecting data processing operations; thorough knowledge of NC property tax laws and regulations; ability to modify and install new versions
of databases; ability to troubleshoot and evaluate database problems; ability to effectively train end-users; ability to communicate effectively
orally and in writing; ability to safely and efficiently operate a motor vehicle; ability to attend work regularly; excellent interpersonal skills
required.

Any combination of education and experience equivalent to graduation from a four-year college or technical school with major course work
in Computer Information Systems or a related field and considerable technical experience in database development, networking,
hardware/software installation, and personal computer support; Training in and experience with current versions of Microsoft SQL Server,
including SQL Server Reporting Services, and virtual environments required; Experience in creating database objects and structures including
databases, tables, indexes, views, snapshots, stored procedures, triggers, functions and cursors and experience with SQL Server Integration
Services (SSIS) and SQL Server Reporting Services (SSRS) required. Experience implementing automation using scripts, batch files and python
scripting and considerable knowledge of and experience in using T-SQL required.

Successful completion of NCDOR courses Property Tax Listing and Assessing in NC and Fundamentals of Property Tax Collection within the
first year of employment required. Must possess a valid North Carolina driver’s license.

Pre-employment drug test and background checks required of finalist applicants.

Applications must be obtained, fully completed, and submitted to Henderson County HRD, 112 First Avenue West, Hendersonville, NC
28792, www.hendersoncountync.gov/jobs. Refer to the Additional Applicant Information section for more detailed instructions.
Applications may also be obtained at the Henderson County NCWorks Career Center, Blue Ridge Community College, 180 West Campus
Drive, Flat Rock, NC 28731

The deadline for applications is: Open until filled

Starting salary: $49,569.00
Pay Grade 79A"
372|Database Administrator, Camp Humphreys Korea Pyongtaek|"Travel Required: Less than 10%
GDIT has the opportunity for a Database Administrator to support the Defense Health Agency (DHA) Desktop to Data Center program. The Database Administrator will be responsible for designing planning, implementing, and administering databases, including security, access, and documentation.
On this program we will assist the MTFs sites with transitioning to a single enterprise network via the D2D Program and other IT initiatives. A consolidated and integrated approach to this effort will continue to ensure the D2D fills requirement gaps; meets current and future mission needs; and reaches the goals of the Department of Defense (DoD) leadership. This effort centers on providing needed support at the different MTF site locations throughout the MHS Genesis rollout in compliance with the National Defense Authorization Act (NDAA) to implement electronic health and benefits records.
Additional locations are available for this opportunity, both US and OCONUS.
RESPONSIBILITIES
Implement and monitor database architectures, and provide system documentation.
Implement operating system enhancements that will improve the reliability and performance of the system.
Review system and programming designs.
Install, maintain, and configure database systems.
QUALIFICATIONS
Required Skills and Experience:
Bachelors degree and 5 years IT experience (or the equivalent combination of education and work experience).
Minimum one year of experience as a Database Administrator.
Microsoft Certified Solutions Expert (MCSE)
US Citizenship and ability to obtain a US security clearance (Public Trust to T5 SSBI) is required
We are GDIT. The people supporting some of the most complex government, defense, and intelligence projects across the country. We deliver. Bringing the expertise needed to understand and advance critical missions. We transform. Shifting the ways clients invest in, integrate, and innovate technology solutions. We ensure today is safe and tomorrow is smarter. We are there. On the ground, beside our clients, in the lab, and everywhere in between. Offering the technology transformations, strategy, and mission services needed to get the job done.
GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class."
373|IT - DATABASE ADMINISTRATOR|"JOB TITLE:
Database Administrator
FLSA Status:
EXEMPT
REPORTS TO:
Vice President, Governance & Database Administration
POSITION SUMMARY: Design, implement, and maintain databases in accordance to end users information needs and views, including end-to-end business intelligence solutions and with various types of challenging data. Strives for the Bank to gain a competitive advantage by implementing and maintaining information management and analytics solutions in order to provide business insights.
DUTIES AND RESPONSIBILITIES:
Design, implement, and build database systems of high availability and quality in accordance to end users information needs. Responsible for looking beyond immediate tactical/project needs and creating an architecture that spans areas.
Proficiency in solution development and methodology using industry standard tools. Candidates must have an advanced knowledge of Oracle, SQL Server, SSIS, SSAS, SSRS, PowerPivot, and some experience with programming languages, Data Science, Analytics and Big Data.
Ability to gather requirements and conduct focus groups to determine the processes needed to assist and grow the business. Highly analytical with great precision and strong customer facing skills to collaborate with users. Experienced in creating Power BI and SSRS reports based on business questions with linked content, drilldowns, and nested parameters.
Define users and enable data distribution to the right user, in appropriate format, and in a timely manner.
Proficient usage and experience with identification of data quality. Perform tests and evaluations regularly to ensure data security, privacy, and integrity.
Provide proactive and reactive data management support to minimize database downtime and manage parameters to provide fast query responses.
Determine, document, and enforce database policies, procedures, standards, and controls to ensure risk is understood and managed. Operate controls in a timely basis and drive continuous process improvement at all levels.
Creates standards for data collection, design, and consumption, and acts as a review for new data/report requests.
Monitor database performance, implement changes, and apply new patches and versions when required.
Subject matter expert and practical experience with concepts of data warehousing, data marts, data governance, and database integration.
Responsible for building quality, precise and reliable data extractions for systems integrations. Work with business groups to define, design, and fulfill data extraction and interface solutions.
Engineer, document, and maintain reports based on user requests that run against production and supporting data environments.
Provides project management and leadership as appropriate to drive timelines and deliverables.
Trains others on skills and competencies as required.
Closely interacts with both business and IT leads/sponsors to ensure that business needs are met with data architecture.
Utilize ad-hoc techniques to perform on-the-fly analysis of data.
Ability to create measures for KPIs (Key Performance Indicators) and KRIs (Key Risk Indicators).
Ability to read, document, present, analyze, and interpret business plans, professional journals, technical procedures, and government regulations.
Maintains a positive and caring atmosphere for customers and employees consistent with Southside Bank’s mission and philosophy.
Understands and agrees to abide by the policies and procedures established at Southside Bank.
Provides enthusiastic, professional, and courteous service to Southside Bank customers and employees.
Operate in a team-oriented environment and maintain effective communication at a 360 level.
Demonstrate commitment to compliance and regulations. With access to vast amounts of sensitive and non-public data; it is essential to maintain security awareness and high ethical standards.
Maintains the security and confidentiality of pertinent information and records.
Performs additional duties as assigned or directed.
SPECIFICATIONS FOR POSITION:
EDUCATION:
Required: Bachelor’s Degree in Computer or MIS related field or equivalent education or experience.
TECHNICAL SKILLS:
Research and analysis skills, excellent written and oral communication abilities. Hands-on experience with database standards and end user applications.
Excellent knowledge of data backup, recovery, security, integrity and SQL. Familiarity with database design, documentation and coding.
Familiarity with programming languages / APIs.
Must hold a valid Texas driver’s license and have the ability to travel to the various offices.
WORK EXPERIENCE:
Minimum five (5) years in comparable position within the financial services or lending industry.
PERSONAL/INTERPERSONAL TRAITS:
Good judgment, excellent problem solving abilities, professional appearance/demeanor, creative, dependable, persuasive, courteous, creative, and self-motivated.
PHYSICAL DEMANDS:
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
While performing the duties of this job, the employee is or may be regularly required to stand; bend; lift; stoop; squat; kneel; use hands to move, handle, or feel objects, tools, or controls; reach with hands and arms; and talk or hear.
The employee is occasionally required to sit and walk.
Specific vision abilities required by this job include close vision and the ability to adjust focus.
The employee is required to have the ability to concentrate.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status.
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)"
374|Database Administrator IV|"Responsibilities:
NCI: The Database Administrator IV will create and maintain database exports as well as many other tasks listed below. In assuming this position, you will be a critical contributor to meeting NCI's mission: To deliver innovative, cost-effective solutions and services that enable our customers to rapidly adapt to dynamic environments.

Highlights of Responsibilities:

Maintain active POC listing of all pertinent application (administrators / developers) for all active systems. Ensure that proper notification is given when any scheduled or unscheduled maintenance is required.
Maintain operational environments Weblogic (web) Servers, and Database Servers. Experience in managing oracle products on Solaris (SPARC x86) or Linux or Windows, OS environments.
Maintain Production, Development Test database servers – ( through the use of oracle web and command line tools. )
Ability to establish and maintain morning checklist used for verifying local server URL’s and application URL’s functioning for daily workloads, troubleshoot, and correct errors.
Submit the morning notification email stating any issues or GREEN status noted for the day.
Knowledge on installation, upgrading, configuration, securing, maintaining, troubleshooting and patching all software that are installed on these systems.
Familiar with the difference between using Oracle Dashboards for Admin Console, and Enterprise Manager.
Actively research and seek out expert knowledge on new and upcoming technologies that keeps our facility recognized as one of the first to move forward with new products which paves the path for other sites.
Daily use of scripting / querying in UNIX editor to create / edit / maintain languages such as html, php, htm, pl, sh, csh, sql extension scripts.
Functional in using Oracle Developer for viewing schemas within the environment, able to manage user, system, and application accounts for locally created schemas.
Experience in configuration management procedures and ensure that nothing is ever overwritten or lost without proper backup procedures being followed.
Create and maintain database exports, along with separate apex workspace exports for custom Apex locally created applications.
Ability to understand and interface with locally created application and web pages.
Experience using windows to UNIX interface application, like exceed, putty or ssh client, sftp client a must for daily access to current environment servers.
Create and monitor user access to each database. Grant/revoke privileges as required. Notify in advance schema owners of needed password update outages required before applications get locked out. Coordinate and update configuration files, database links, and password encryption files for Site applications, and schema owners when passwords are changed.
Monitor space and server utilization. Troubleshoot errors, resolve and implement best known tested functional solutions. Open and maintain Service Request tickets with Oracle Support as needed.
Daily review DAMS Teams remedy tickets, prioritize and work O&M tasks.
Willing to learn and upgrade skills based on cooperate requirements.
Qualifications:
Requirements:
Bachelor’s Degree or equivalent related experience
10 - 15 years of experience
Oracle Database 12.1.X or higher
Oracle Application Express (APEX) 4.2.X, 5.X or higher
Weblogic 10.3.X, 12.2.X
Oracle Forms and Reports 11.1.X.X, 12.2.X
Ohs – custom authentication using DAD, REST connectors and DoD PKI Wallets.
Weblogic server with DoD/PKI Server Certificates
Perl
Meet the 8570 Requirement’s and stay certified: Security +
Have an active security clearance or ability to obtain a security clearance

Preferred Education and Experience:
Oracle Database 11g Certified Implementation Special
Knowledge of the NIPR and DREN
Knowledge of Apex 5.X or higher
Knowledge of DISA guidance on Site Security Guides and STIG’s for Oracle Weblogic / Oracle Database.
Familiar with terms IAVA/ TCNO, and understand the process of POAM’s.
Knowledge on how to define 64 bit compilers for gcc needed to maintain, update and recompile separate products for site functionality.
Physical Requirements:

This position requires the ability to perform the below essential functions:
Sitting for long periods
Standing for long periods
It is the policy of NCI to provide equal opportunity in recruiting, hiring, training, and promoting individuals in all job categories without regard to race, color, religion, national origin, gender, age, disability, genetic information, veteran status, sexual orientation, gender identity, or any other protected class or category as may be defined by federal, state, or local laws or regulations. In addition, we affirm that all compensation, benefits, company-sponsored training, educational assistance, social, and recreational programs are administered without regard to race, color, religion, national origin, gender, age, disability, genetic information, veteran status, sexual orientation, or gender identity. It is our firm intent to support equal employment opportunity and affirmative action in keeping with applicable federal, state, and local laws and regulations. NCI is a VEVRAA Federal Contractor."
375|MSSQL Database Administrator\Developer|"Job Description:
The MSSQL Database Administrator\Developer will be responsible for administering and maintaining database systems within Ferguson’s technical environment to include installation, configuration, development, monitoring, planning, data management, and troubleshooting.
Duties & Responsibilities:
Ensure the quality and delivery of technical operations supporting the business in accordance with agreed standards
Provide level 3 technical support within the Support Center to include proactive and reactive incident resolution
Perform proactive review of systems performance metrics and alerts to ensure event correlation and trend analysis are performed on a regular basis
Ensure knowledge database is populated with resolutions, workarounds, known issues
Review system logs to identify signs of potential problems
Execute software or system releases as requested
Stay current on technologies affecting current systems infrastructure issues with specialization in database technology area
Assist technical staff with the MS SQL Server and associated software packages
Clone, recover, and migrate databases
Respond to requests for database configuration changes as directed by senior staff
Administer third-party applications that require MS SQL Server support as needed
Perform tuning to resolve performance issues in SQL, applications, and at the RDBMS
Write, execute, and peer review SQL, T-SQL, and PL/SQL scripts, packages, and functions
Write, execute, and peer review OS-level scripts
Install, configure, maintain MS SQL Server software and applications per Ferguson standards
Create, execute, and report on load testing of applications, databases, and servers
Participate in a 24\7 on-call rotation
Strong MS SQL database development background to include the following:
Proper database design and data modeling
Table design and creation
Query creation
Query performance tuning and optimization
Creating and evaluating Views, Stored Procedures, Triggers and Functions
Index creation and implementing proper indexing and statistics strategies
Qualifications & Requirements:
Minimum of 5 years MS SQL Server development experience
Minimum of 5 years MS SQL Server database administration experience
BA or BS degree preferred
Experience with the installation, configuration and support for MS SQL Server 2012 or newer
Experience implementing High Availability and Disaster Recovery solutions within MS SQL Server
Experience with SSRS, SSIS, and SSAS or Power BI, Azure Data Factory, and Azure Analysis Services
Strong knowledge of database performance tuning and query optimization
Experience with Azure SQL and Azure SQL Managed Instance
Experience in PowerShell scripting
Experience in an enterprise level production data center environment managing enterprise class MS SQL Server databases
Experience in proactively monitoring database health, repairing deadlock errors, executing maintenance packages, monitoring space and indexing strategy
Experience in both OLTP databases and OLAP/data warehousing
MongoDB, Cosmos DB, Oracle experience desired but not required
Strong organizational skills
Ability to work collaboratively in a team environment
Manage multiple tasks with frequent interruptions
Good problem solving skills
Detail oriented
Demonstrates the ability to follow instructions, while also applying learned knowledge to go outside those instructions
Ability to work independently and to know when to ask for assistance
Excellent written and verbal communication skills
Ability to convey a professional and positive image in all situations
Consistently executes presenting one's thoughts and ideas in an organized manner
Consistently executes documenting findings and solutions that address business needs
Consistently executes in communicating technical concepts and ideas in a business friendly manner
The Company is an equal opportunity employer as well as a government contractor that shall abide by the requirements of 41 CFR 60-300.5(a), which prohibits discrimination against qualified protected Veterans and the requirements of 41 CFR 60-741.5(A), which prohibits discrimination against qualified individuals on the basis of disability."
376|Database Administrator - DB2 zOS|"Company :
Highmark Health
Job Description :
GENERAL OVERVIEW:
Uses specialized knowledge and expertise to implement, maintain, monitor, and ensure performance of databases. Plans and implements upgrades or installation of new components, if required.
ESSENTIAL RESPONSIBILITIES:
1. Create, develop, and review the physical model created from the logical model, ensuring that the detailed physical design of data structures and databases complies with standards, guidelines and procedures recommended for all aspects of data modeling, database design, and maintenance.
Provide support for application staff and business areas regarding database implementations, which could include a customized in-house database and/or a third party application package.
Establish automated monitor mechanism for space and database availability conditions. Establish best practices for database and application high availability through the use of third party technologies and through the exploitation of various database features.
2. Provide applications support for staff, as well as, outside division to answer questions and resolve problems related to the DBMS technology and computing platform such as Z/OS, UNIX, Linux, and Windows
Conduct root cause analysis to identify and resolve problems impacting application and/or database availability and service levels.
Contact vendor support when necessary to facilitate application development and client problem resolution with optimum speed and efficiency.
3. Provide after hours and weekend support as required for on call responsibilities, database refreshes, testing, technology upgrades, and other off hour assignments.
4. Participate in establishing and maintaining technical standards, departmental procedures, and other technical documentation as required. Assure compliance to required Corporate standards, procedures, guidelines and processes, including audits.
5. Assist in identifying, developing, and providing technology training to the application developers of the organization (formal and informal).
Participate in staff training opportunities (formal and informal) relative to rules, procedures, and standards for the access and maintenance of shared data resources.
6. Partcipate as assigned to intra and inter-departmental project initiatives.
Participate as assigned in the testing and recommendation of tools and utilities to improve the effectiveness of managing and supporting the database environments.
7. Maintain contacts with other DBA professionals externally in other Health Insurance/Health Care industries and/or other industries to maintain a perspective of current trends and best practices.
8. Other duties as assigned or requested.
MINIMUM QUALIFICATIONS:
High school diploma GED
1-3 years of experience in Information Technology
Due to DOD restrictions, this candidate must be a US citizen
PREFERRED QUALIFICATIONS:
Experience with DB2 zOS would be very important
Work Experience: Health insurance business knowledge.
Referral Bonus: Level 2
-
Highmark Health and its affiliates prohibit discrimination against qualified individuals based on their status as protected veterans or individuals with disabilities, and prohibit discrimination against all individuals based on their race, color, religion, sex, national origin, sexual orientation/gender identity or any other category protected by applicable federal, state or local law. Highmark Health and its affiliates take affirmative action to employ and advance in employment individuals without regard to race, color, religion, sex, national origin, sexual orientation/gender identity, protected veteran status or disability.
EEO is The Law
Equal Opportunity Employer Minorities/Women/ProtectedVeterans/Disabled/Sexual Orientation/Gender Identity (http://www1.eeoc.gov/employers/upload/eeoc_self_print_poster.pdf)
We endeavor to make this site accessible to any and all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact number below."
377|Database Administrator / Database Developer|"Overview:
For over 30 years, OnePoint Patient Care has been a pioneer in the hospice pharmacy industry. We take pride in providing compassionate and timely care to those who need it the most, at the time in their lives when they deserve it the most. Working with us means that you’re not only in the technology business, but you’re also in the health care business and are looking to make a positive impact in someone’s life. By never losing sight of our focus on patient care (after all, it’s in our name!), OnePoint Patient Care has grown to become a nationwide leader in hospice pharmacy care. Come work with us and see for yourself how our commitment to quality and superior service is unsurpassed in the industry.

OnePoint is looking for an experienced Database Administrator / Database Developer. This individual should enjoy working with MS SQL and understands that great applications are built on solid foundations.
This individual must be an experienced DBA with a good range of skills including database design, query optimization, replication and indexing while having a firm handle on T-SQL best practices. The ideal candidate will be able to take ownership of challenging and mission critical projects, while functioning as a collaborative and well-respected member of the development team.
This individual will also need to possess a service-oriented mentality and an ability to work through complex problems while being able to effectively communicate with the team and with product owners.
OnePoint Patient Care's IT team is looking for someone that takes pride in being part of a group that leverages technology to deliver the best patient care in the hospice industry.
Responsibilities:
Analyze requirements and prioritize tasks as necessary
Design database architecture for new applications
Review and optimize existing databases and TSQL codebase
Assist report team with writing and optimizing report queries
Test and debug various database related applications
Take responsibility for company wide database environments
Support replicated reporting environment
Support and train junior developers in TSQL best practices
Document development and operational procedures
Qualifications:
Desired Skills:
5+ years’ experience in SQL Development and Database Architecture
5+ years’ experience Microsoft T-SQL and building complex queries
5+ years’ experience designing databases for business applications
Strong experience developing ETL packages using SSIS
Experience using the MS Visual Studio and SSMS environments
Proficiency in database and query optimization
Knowledge of data structures and ability to create functional data models
Excellent debugging and troubleshooting abilities
Solid verbal and written communication skills suitable for a professional environment
Strong analytical skills including the ability to define problems, collect data, identify facts, and draw valid conclusions
Ability to create, professionally document and execute test plans
BA/BS in Computer Science or related technical discipline preferred but not required"
378|Database Administrator|"May 28, 2018
AddThis Sharing Buttons
Share to Facebook
Share to Twitter
Share to Print
Share to Email
Share to More
5
Compensation $50 to $60 Hourly
Benefits Offered 401K, Dental, Life, Medical, Vision
Employment Type Full-Time
We are seeking a Database Administrator to join our team! You will be responsible for testing and implementing computer databases.
Minimum/General Experience/Education: Minimum three (3) years of experience.
Database Administrator must have Oracle and MS SQL Database experience , including database design, performance tuning, database backup and restore, and database replication, and develop plans and procedures to support those activities.
Assist with planning to migrate from existing application versions to latest application versions including configuration.
Performs requirements analysis, and query optimization and table normalization. Assists with development and support of Intranet database applications.
Design database tables, stored procedures, triggers, and queries.
Requires BS degree (or equivalent experience) in Computer Science or Information Systems. Excellent oral and written communication skills.
Responsibilities:
Administer, test, and implement computer databases
Coordinate changes to computer databases
Implement security measures to safeguard computer databases
Monitor performance space on servers and databases
Respond to database problems and escalations
Provide trend analysis and reporting
Qualifications:
Previous experience in database administration or other related fields
Experience with relational databases, such as MySQL, Oracle, and SQL Server
Strong analytical and problem solving skills
Ability to prioritize and multitask
Deadline and detail-oriented"
379|Database Administrator|"Overview
SUMMARY:
Alegeus is the market leader in consumer directed healthcare solutions, offering the industry’s most comprehensive platform for the administration of healthcare benefit accounts, the industry’s most widely-used benefit debit card, and powerful engagement solutions to help consumers maximize savings and optimize spending for their healthcare. Over 300 clients – including health insurance plans, third party administrators and financial institutions – leverage Alegeus’ deep expertise and proven technology to administer benefit accounts for more than 29 million members and process more than $8.9 billion in consumer healthcare payments annually. As the healthcare and benefit markets continue to evolve, Alegeus delivers solutions that enable clients to evolve their service offerings, operate their businesses more efficiently, and focus on their customers.

Alegeus is part of the Vista Equity Partners portfolio of companies, working in partnership with the market-leading technology investment firm to reinvent the consumer directed healthcare marketplace. Our talented associates benefit from this partnership through increased capital for strategic investments, access to exceptional toolkits, best practices and resources for success, and strong cultural and value alignment focused on talent development and growth.

POSITION SUMMARY:
The DBA / Database Developer will be responsible for administering Microsoft SQL Server databases, developing and optimizing applications and integrations using the Microsoft SQL Server platform. This will include imports, vendor exports, data warehousing tasks, reports, and other data related tasks. This position requires excellent communication, technical and project management skills.

Responsibilities
MAJOR RESPONSIBILITIES:
Administer, maintain and enhance the existing databases, exports, and reports
Create, review, optimize TSQL Queries and perform analysis on them
Develop vendor and client exports that meet provided specifications
Perform quality checks on reports and exports to ensure exceptional quality
Monitor job and transfer queues to ensure they are functioning as expected
Provide business users the data required for metrics and analysis
Create and maintain documentation for all projects
Take ownership of projects and drive them to completion on schedule
Resolve any production issues assigned in a timely manner
All other responsibilities as assigned
Will occasionally be required to work outside of usual business hours to support releases without impeding access to services during usual business hours, or to support production systems as needed
Periodically serves as ""DBA on call"" ready to respond to an off hours production problem. Develop, enhance, review SSIS packages to meet business needs
Qualifications
EDUCATION/EXPERIENCE
BS in technology related field, or equivalent combination of education and experience required for a specific job level
REQUIRED SKILLS/KNOWLEDGE
Excellent DBA skills
Expert with T-SQL code and analysis.
Expert with SQL Server 2016/2014/2012 server side administration and development
Expert with T-SQL Stored Procedures and Triggers
Excellent troubleshooting and TSQL optimization skills
Ability to analyze existing code, quickly understand its complexities, and take that code forward
Strong desire to develop and innovate new technology
Must be self-motivated, independent, detail oriented, responsible, strong on team collaboration, exhibit exceptional relationship management skills, and strive for excellence
Must work well in a structured change control and billing environment
Ability to manage an application through the entire development life cycle and to manage and account for time effectively
Ability to adapt quickly to an existing, complex environment, as well as new concepts and software
Passionate about building high-quality systems with software implementation best practices
Excellent written, verbal, and analytical skills
Comfort working with resources across disciplines in a production environment and at all client levels
Strong knowledge of version control systems, with a preference for TFS
Strong knowledge of testing strategies at the unit and application levels
6+ years as a DBA / database developer
OPTIONAL/ADDITIONAL SKILLS
Experience with Big Data is a plus
Experience with EDI standards a plus
Experience with EFT
The above cited duties and responsibilities describe the general nature and level of work performed by an incumbent assigned to the job. They are not intended to be an exhaustive list of all the duties and responsibilities that an incumbent may be expected or asked to perform.
Standards and processes a plus
.NET development experience is a plus
Familiarity with healthcare and related terminology including HIPAA procedures and standards a plus"
380|Sr. Database Administrator & Architect|"WHO WE ARE:
Premier Trailer Leasing is one of the largest trailer leasing and rental companies in the nation, specializing in long-term leasing and short-term rental services for over-the-road vans, flatbeds, refrigerated equipment and chassis with an inventory of 46,000+ trailers and a growing network of locations across the United States. At Premier you will find an environment where leadership, innovation and collaboration are valued. Join us and experience what it means to live a culture of C.A.R.E!
JOB SCOPE:
The Sr. Database Administrator’s role is to administer and maintain the security and integrity of the databases. Design database maintenance and upgrade processes and provide incident/problem management support. Resolve database performance issues, database capacity issues, replication, and other distributed data issues. This role serves as an expert (SME) in the resolution of the most complex incidents and problems. Develops processes, procedures and defines metrics to review for capacity management. This role can also be responsible for SQL related design and development responsibilities.
As an Architect, this position creates and maintains architectural best practices addressing data and technology in the context of business processes across Premier Trailer Leasing. The position provides leadership and direction for strategic data architecture and governance. The Data Architect is responsible for developing a strategy and framework to address all aspects of data lifecycles. The Data architect determines and develops architectural approaches and capabilities for Master Data Management implementations.
ESSENTIAL FUNCTIONS:
Assess and develop long-term strategic goals for production databases in conjunction with data owners and department managers.
Help develop and validate the Data Warehouse and OLTP implementation plan
Provide input, as needed, to the development of business cases when enterprise-wide database solutions are proposed
Establishes metadata management, data catalogs, data standards, and best practices for Data Management
Develops standards, guidelines, processes and expertise to consistently address recurring strategic enterprise master data issues such as data convergence, data standards and data integration/synchronization
Defines data strategy, policies, controls and programs to ensure that the enterprise data is accurate, complete, secure and reliable
Develops data governance, standards, roadmap, and architecture decisions
Identifies areas for data quality improvement and helps to resolve data quality problems through the appropriate choice of architectures
Manages the Enterprise Data Model, including data dictionary/metadata registry
Develops and ensures compliance with data architecture principles and standards for the various systems and components based on design patterns
Conduct research and make recommendations on database products, services, protocols, and standards in support of procurement and development efforts
Leads selection of preferred data management technologies
Leads the development of future enterprise data architecture
Create models for new database development and/or changes to existing ones.
Respond to and resolve database access and performance issues.
Monitor, optimize and allocate physical data storage for database systems.
Create, or support creation of, required reports in response to business user needs.
Ensure that the application, and any enhancements, interact efficiently with the database
Develop and implement database performance monitoring process and analyze monitoring data for performance optimization opportunities and capacity planning
Plan for and execute any required database upgrades and migration (patches, etc.)
Communicate database requirements to the development team for the design and implementation of database-related code
Help define back-up & recovery strategy
Develop and implement standards for data object naming and database design
Produce technical documentation related to the databases under management according to technology standards
Provide off hours support and be part of the on-call rotation as required
Manage and/or provide guidance to junior members of the team.
Develop queries, database objects, and SSIS packages
Ensure all queries, stored procedures, SSIS packages, etc. are designed optimally for performance and accuracy.
Provide feedback and thought leadership to developers regarding design of queries, stored procedures, SSIS packages, etc. to ensure optimum system performance
Create technical documentation for developers with functional test cases
Define and maintain project security model
Document logical Data model
KNOWLEDGE, SKILLS AND ABILITIES:
Good written and oral communication skills.
Strong technical documentation skills.
Good interpersonal skills.
Ability to conduct research into database issues, standards, and products as required.
Ability to present ideas in user-friendly language.
Highly self-motivated and directed.
Keen attention to detail.
Proven analytical and problem-solving abilities.
Ability to effectively prioritize and execute tasks in a high-pressure environment.
Strong customer service orientation.
Experience working in a team-oriented, collaborative environment.
EDUCATION AND QUALIFICATIONS:
College diploma or university degree in the field of computer science and/or 10+ years equivalent work experience.
TECHNOLOGY SKILLS:
Proficiency in Microsoft Office Suites - Word, Excel, PowerPoint and Outlook.
Strong experience in designing and implementing Data Management Solutions. Experience in leading Data Management teams to deliver Data Management Solutions, to define Data Management architectures and defining Data Management patterns.
Strong experience working with metadata repository and data modeling tools (e.g. Erwin, Rational Data Architect)
Strong working knowledge of Data Management standards, frameworks, and design patterns
Strong Experience in Data Profiling, enrichment and synchronization using Data Management tools (e.g. SAS ,Oracle , IBM)
Strong knowledge of relational databases, Data Warehouse and business Intelligence solutions
Excellent teamwork and collaboration skills.
Strong understanding of database structures, theories, principles, and practices.
Hands-on database tuning and troubleshooting experience.
Experience with data processing flowcharting techniques.
Back Share
Apply Now"
381|Database Administrator|"Database Administrator, Corning, NY
Corning Credit Union is looking for an experienced Database Administrator to join our growing IT Operations Team.
The Database Administrator provides oversight and assurance of the enterprise data processing environment’s performance, integrity, and system stability. This includes systems owned by CCU as well as third-party connections and cloud-based applications. The Database Administrator is involved with supporting CCU’s data processing environment, which includes implementing tactical solutions, on-going maintenance, strategic planning and compliance driven from regulators, corporate leadership, and financial industry requirements.
Required:
Advanced knowledge of Microsoft SQL Server administration, backup and disaster recovery scenarios, a strong understanding and experience using T-SQL to automate tasks
Experience with managing database security, SRS and performance tuning and optimization of database systems
Experienced with system and application integration
Understanding of securing/hardening of operating systems, applications and communication channels with outside third parties
Ability to perform incident response analysis and root cause analysis through research, and peer/vendor support
Comfortable researching and analyzing system performance issues, new technology and technical, tactical and strategic solutions
Self-starter that demonstrates initiative and ability to work independently with minimal direction and proven project leadership abilities
Possesses strong verbal and written communication skills and effectively relays information to all levels of the organization
Strong attention to detail and excellent organizational skills
Possesses strong organization and time management skills and has the ability to multi-task and prioritize workload in a high-pressure environment
Demonstrates a high level of flexibility and is capable of managing diverse and multiple projects
Ability to effectively manage stress in a constantly changing environment
Desired:
Certifications related to database technologies or other industry certifications
Experience in a highly available environment supporting multiple instance of SQL and supporting a data warehouse and data analytics team
Advance knowledge of virtualization technologies and experience supporting server in a virtual landscape
Experience in documenting processes, procedures and standards
ADP Privacy Policy | ADP Legal Policy"
